	HGNC_ID	Ensembl	Gene_symbol	Source	Source_Date	Download_Date
742	HGNC:20662	ENSG00000085491	SLC25A24	HPA	20210914	20210914
743	HGNC:29683	ENSG00000164933	SLC25A32	HPA	20210914	20210914
744	HGNC:10990	ENSG00000151729	SLC25A4	HPA	20210914	20210914
745	HGNC:28533	ENSG00000181240	SLC25A41	HPA	20210914	20210914
746	HGNC:20115	ENSG00000140107	SLC25A47	HPA	20210914	20210914
747	HGNC:10991	ENSG00000005022	SLC25A5	HPA	20210914	20210914
748	HGNC:10992	ENSG00000169100	SLC25A6	HPA	20210914	20210914
749	HGNC:11003	ENSG00000112759	SLC29A1	HPA	20210914	20210914
750	HGNC:14239	ENSG00000133460	SLC2A11	HPA	20210914	20210914
751	HGNC:1329	ENSG00000014824	SLC30A9	HPA	20210914	20210914
752	HGNC:11016	ENSG00000136868	SLC31A1	HPA	20210914	20210914
753	HGNC:11017	ENSG00000136867	SLC31A2	HPA	20210914	20210914
754	HGNC:11018	ENSG00000101438	SLC32A1	HPA	20210914	20210914
755	HGNC:11020	ENSG00000157765	SLC34A2	HPA	20210914	20210914
756	HGNC:20305	ENSG00000198569	SLC34A3	HPA	20210914	20210914
757	HGNC:20792	ENSG00000138459	SLC35A5	HPA	20210914	20210914
758	HGNC:16872	ENSG00000157593	SLC35B2	HPA	20210914	20210914
759	HGNC:21601	ENSG00000124786	SLC35B3	HPA	20210914	20210914
760	HGNC:20799	ENSG00000130958	SLC35D2	HPA	20210914	20210914
761	HGNC:15621	ENSG00000182747	SLC35D3	HPA	20210914	20210914
762	HGNC:11024	ENSG00000160190	SLC37A1	HPA	20210914	20210914
763	HGNC:20644	ENSG00000134955	SLC37A2	HPA	20210914	20210914
764	HGNC:4061	ENSG00000137700	SLC37A4	HPA	20210914	20210914
765	HGNC:13448	ENSG00000134294	SLC38A2	HPA	20210914	20210914
766	HGNC:18070	ENSG00000017483	SLC38A5	HPA	20210914	20210914
767	HGNC:32434	ENSG00000166558	SLC38A8	HPA	20210914	20210914
768	HGNC:10909	ENSG00000138449	SLC40A1	HPA	20210914	20210914
769	HGNC:31046	ENSG00000114544	SLC41A3	HPA	20210914	20210914
770	HGNC:26439	ENSG00000180638	SLC47A2	HPA	20210914	20210914
771	HGNC:11028	ENSG00000164889	SLC4A2	HPA	20210914	20210914
772	HGNC:11029	ENSG00000114923	SLC4A3	HPA	20210914	20210914
773	HGNC:11030	ENSG00000080493	SLC4A4	HPA	20210914	20210914
774	HGNC:11034	ENSG00000050438	SLC4A8	HPA	20210914	20210914
775	HGNC:11035	ENSG00000113073	SLC4A9	HPA	20210914	20210914
776	HGNC:29955	ENSG00000163959	SLC51A	HPA	20210914	20210914
777	HGNC:29956	ENSG00000186198	SLC51B	HPA	20210914	20210914
778	HGNC:11036	ENSG00000100170	SLC5A1	HPA	20210914	20210914
779	HGNC:11037	ENSG00000140675	SLC5A2	HPA	20210914	20210914
780	HGNC:11039	ENSG00000100191	SLC5A4	HPA	20210914	20210914
781	HGNC:11040	ENSG00000105641	SLC5A5	HPA	20210914	20210914
782	HGNC:14025	ENSG00000115665	SLC5A7	HPA	20210914	20210914
783	HGNC:22146	ENSG00000117834	SLC5A9	HPA	20210914	20210914
784	HGNC:11045	ENSG00000111181	SLC6A12	HPA	20210914	20210914
785	HGNC:11047	ENSG00000268104	SLC6A14	HPA	20210914	20210914
786	HGNC:31399	ENSG00000197106	SLC6A17	HPA	20210914	20210914
787	HGNC:26441	ENSG00000164363	SLC6A18	HPA	20210914	20210914
788	HGNC:11049	ENSG00000142319	SLC6A3	HPA	20210914	20210914
789	HGNC:11050	ENSG00000108576	SLC6A4	HPA	20210914	20210914
790	HGNC:11054	ENSG00000011083	SLC6A7	HPA	20210914	20210914
791	HGNC:29326	ENSG00000013293	SLC7A14	HPA	20210914	20210914
792	HGNC:11068	ENSG00000183023	SLC8A1	HPA	20210914	20210914
793	HGNC:11069	ENSG00000118160	SLC8A2	HPA	20210914	20210914
794	HGNC:11072	ENSG00000115616	SLC9A2	HPA	20210914	20210914
795	HGNC:11073	ENSG00000066230	SLC9A3	HPA	20210914	20210914
796	HGNC:11077	ENSG00000180251	SLC9A4	HPA	20210914	20210914
797	HGNC:31401	ENSG00000172139	SLC9C1	HPA	20210914	20210914
798	HGNC:28664	ENSG00000162753	SLC9C2	HPA	20210914	20210914
799	HGNC:32934	ENSG00000205754	SLCO1B7	HPA	20210914	20210914
800	HGNC:10955	ENSG00000174640	SLCO2A1	HPA	20210914	20210914
801	HGNC:10953	ENSG00000101187	SLCO4A1	HPA	20210914	20210914
802	HGNC:19046	ENSG00000137571	SLCO5A1	HPA	20210914	20210914
803	HGNC:11089	ENSG00000170290	SLN	HPA	20210914	20210914
804	HGNC:41909	ENSG00000243317	STMP1	HPA	20210914	20210914
805	HGNC:30650	ENSG00000137868	STRA6	HPA	20210914	20210914
806	HGNC:27034	ENSG00000157703	SVOPL	HPA	20210914	20210914
807	HGNC:26887	ENSG00000169762	TAPT1	HPA	20210914	20210914
808	HGNC:30233	ENSG00000203730	TEDDM1	HPA	20210914	20210914
809	HGNC:29944	ENSG00000218336	TENM3	HPA	20210914	20210914
810	HGNC:11773	ENSG00000163513	TGFBR2	HPA	20210914	20210914
811	HGNC:25181	ENSG00000163762	TM4SF18	HPA	20210914	20210914
812	HGNC:11861	ENSG00000213996	TM6SF2	HPA	20210914	20210914
813	HGNC:11863	ENSG00000149809	TM7SF2	HPA	20210914	20210914
814	HGNC:23049	ENSG00000064115	TM7SF3	HPA	20210914	20210914
815	HGNC:27393	ENSG00000162542	TMCO4	HPA	20210914	20210914
816	HGNC:28814	ENSG00000113119	TMCO6	HPA	20210914	20210914
817	HGNC:22301	ENSG00000158604	TMED4	HPA	20210914	20210914
818	HGNC:24251	ENSG00000117500	TMED5	HPA	20210914	20210914
819	HGNC:28331	ENSG00000157315	TMED6	HPA	20210914	20210914
820	HGNC:24253	ENSG00000134970	TMED7	HPA	20210914	20210914
821	HGNC:11867	ENSG00000144339	TMEFF2	HPA	20210914	20210914
822	HGNC:25607	ENSG00000166292	TMEM100	HPA	20210914	20210914
823	HGNC:28653	ENSG00000091947	TMEM101	HPA	20210914	20210914
824	HGNC:26722	ENSG00000181284	TMEM102	HPA	20210914	20210914
825	HGNC:26794	ENSG00000185332	TMEM105	HPA	20210914	20210914
826	HGNC:28775	ENSG00000134291	TMEM106C	HPA	20210914	20210914
827	HGNC:16823	ENSG00000178307	TMEM11	HPA	20210914	20210914
828	HGNC:25308	ENSG00000139173	TMEM117	HPA	20210914	20210914
829	HGNC:27884	ENSG00000183160	TMEM119	HPA	20210914	20210914
830	HGNC:32008	ENSG00000188735	TMEM120B	HPA	20210914	20210914
831	HGNC:20511	ENSG00000184986	TMEM121	HPA	20210914	20210914
832	HGNC:1844	ENSG00000183307	TMEM121B	HPA	20210914	20210914
833	HGNC:28275	ENSG00000179178	TMEM125	HPA	20210914	20210914
834	HGNC:25382	ENSG00000171202	TMEM126A	HPA	20210914	20210914
835	HGNC:30366	ENSG00000075568	TMEM131	HPA	20210914	20210914
836	HGNC:29146	ENSG00000121210	TMEM131L	HPA	20210914	20210914
837	HGNC:31092	ENSG00000006118	TMEM132A	HPA	20210914	20210914
838	HGNC:29397	ENSG00000139364	TMEM132B	HPA	20210914	20210914
839	HGNC:25436	ENSG00000181234	TMEM132C	HPA	20210914	20210914
840	HGNC:29411	ENSG00000151952	TMEM132D	HPA	20210914	20210914
841	HGNC:26991	ENSG00000181291	TMEM132E	HPA	20210914	20210914
842	HGNC:26142	ENSG00000172663	TMEM134	HPA	20210914	20210914
843	HGNC:26167	ENSG00000166575	TMEM135	HPA	20210914	20210914
844	HGNC:28280	ENSG00000181264	TMEM136	HPA	20210914	20210914
845	HGNC:22058	ENSG00000178826	TMEM139	HPA	20210914	20210914
846	HGNC:21870	ENSG00000146859	TMEM140	HPA	20210914	20210914
847	HGNC:28211	ENSG00000244187	TMEM141	HPA	20210914	20210914
848	HGNC:26912	ENSG00000167619	TMEM145	HPA	20210914	20210914
849	HGNC:30414	ENSG00000105677	TMEM147	HPA	20210914	20210914
850	HGNC:21076	ENSG00000096092	TMEM14A	HPA	20210914	20210914
851	HGNC:24677	ENSG00000168890	TMEM150A	HPA	20210914	20210914
852	HGNC:28497	ENSG00000179292	TMEM151A	HPA	20210914	20210914
853	HGNC:21315	ENSG00000178233	TMEM151B	HPA	20210914	20210914
854	HGNC:26489	ENSG00000170006	TMEM154	HPA	20210914	20210914
855	HGNC:26260	ENSG00000121895	TMEM156	HPA	20210914	20210914
856	HGNC:30293	ENSG00000249992	TMEM158	HPA	20210914	20210914
857	HGNC:26042	ENSG00000130748	TMEM160	HPA	20210914	20210914
858	HGNC:26020	ENSG00000064545	TMEM161A	HPA	20210914	20210914
859	HGNC:25380	ENSG00000152128	TMEM163	HPA	20210914	20210914
860	HGNC:25826	ENSG00000146802	TMEM168	HPA	20210914	20210914
861	HGNC:25130	ENSG00000163449	TMEM169	HPA	20210914	20210914
862	HGNC:26623	ENSG00000186889	TMEM17	HPA	20210914	20210914
863	HGNC:34244	ENSG00000205269	TMEM170B	HPA	20210914	20210914
864	HGNC:27031	ENSG00000157111	TMEM171	HPA	20210914	20210914
865	HGNC:27962	ENSG00000184584	TMEM173	HPA	20210914	20210914
866	HGNC:28187	ENSG00000164325	TMEM174	HPA	20210914	20210914
867	HGNC:28709	ENSG00000127419	TMEM175	HPA	20210914	20210914
868	HGNC:24930	ENSG00000002933	TMEM176A	HPA	20210914	20210914
869	HGNC:29596	ENSG00000106565	TMEM176B	HPA	20210914	20210914
870	HGNC:28143	ENSG00000144120	TMEM177	HPA	20210914	20210914
871	HGNC:28517	ENSG00000152154	TMEM178A	HPA	20210914	20210914
872	HGNC:44112	ENSG00000261115	TMEM178B	HPA	20210914	20210914
873	HGNC:20137	ENSG00000258986	TMEM179	HPA	20210914	20210914
874	HGNC:33744	ENSG00000185475	TMEM179B	HPA	20210914	20210914
875	HGNC:25257	ENSG00000151353	TMEM18	HPA	20210914	20210914
876	HGNC:20958	ENSG00000146433	TMEM181	HPA	20210914	20210914
877	HGNC:26391	ENSG00000170417	TMEM182	HPA	20210914	20210914
878	HGNC:20173	ENSG00000163444	TMEM183A	HPA	20210914	20210914
879	HGNC:28797	ENSG00000164855	TMEM184A	HPA	20210914	20210914
880	HGNC:1310	ENSG00000198792	TMEM184B	HPA	20210914	20210914
881	HGNC:25587	ENSG00000164168	TMEM184C	HPA	20210914	20210914
882	HGNC:18896	ENSG00000226479	TMEM185B	HPA	20210914	20210914
883	HGNC:13705	ENSG00000177854	TMEM187	HPA	20210914	20210914
884	HGNC:29632	ENSG00000160472	TMEM190	HPA	20210914	20210914
885	HGNC:26775	ENSG00000170088	TMEM192	HPA	20210914	20210914
886	HGNC:22431	ENSG00000173452	TMEM196	HPA	20210914	20210914
887	HGNC:33704	ENSG00000188760	TMEM198	HPA	20210914	20210914
888	HGNC:18085	ENSG00000244045	TMEM199	HPA	20210914	20210914
889	HGNC:21075	ENSG00000164484	TMEM200A	HPA	20210914	20210914
890	HGNC:33785	ENSG00000253304	TMEM200B	HPA	20210914	20210914
891	HGNC:37208	ENSG00000206432	TMEM200C	HPA	20210914	20210914
892	HGNC:33719	ENSG00000188807	TMEM201	HPA	20210914	20210914
893	HGNC:33733	ENSG00000187806	TMEM202	HPA	20210914	20210914
894	HGNC:28217	ENSG00000187713	TMEM203	HPA	20210914	20210914
895	HGNC:14158	ENSG00000131634	TMEM204	HPA	20210914	20210914
896	HGNC:29631	ENSG00000105518	TMEM205	HPA	20210914	20210914
897	HGNC:25593	ENSG00000065600	TMEM206	HPA	20210914	20210914
898	HGNC:33705	ENSG00000198398	TMEM207	HPA	20210914	20210914
899	HGNC:21898	ENSG00000146842	TMEM209	HPA	20210914	20210914
900	HGNC:34059	ENSG00000185863	TMEM210	HPA	20210914	20210914
901	HGNC:33725	ENSG00000206069	TMEM211	HPA	20210914	20210914
902	HGNC:34295	ENSG00000186329	TMEM212	HPA	20210914	20210914
903	HGNC:27220	ENSG00000214128	TMEM213	HPA	20210914	20210914
904	HGNC:25983	ENSG00000119777	TMEM214	HPA	20210914	20210914
905	HGNC:33816	ENSG00000188133	TMEM215	HPA	20210914	20210914
906	HGNC:21238	ENSG00000172738	TMEM217	HPA	20210914	20210914
907	HGNC:33757	ENSG00000187824	TMEM220	HPA	20210914	20210914
908	HGNC:21943	ENSG00000188051	TMEM221	HPA	20210914	20210914
909	HGNC:25363	ENSG00000186501	TMEM222	HPA	20210914	20210914
910	HGNC:32390	ENSG00000204300	TMEM225	HPA	20210914	20210914
911	HGNC:53075	ENSG00000244219	TMEM225B	HPA	20210914	20210914
912	HGNC:37279	ENSG00000234224	TMEM229A	HPA	20210914	20210914
913	HGNC:20130	ENSG00000198133	TMEM229B	HPA	20210914	20210914
914	HGNC:37270	ENSG00000186952	TMEM232	HPA	20210914	20210914
915	HGNC:37219	ENSG00000224982	TMEM233	HPA	20210914	20210914
916	HGNC:28837	ENSG00000160055	TMEM234	HPA	20210914	20210914
917	HGNC:27563	ENSG00000204278	TMEM235	HPA	20210914	20210914
918	HGNC:23473	ENSG00000148483	TMEM236	HPA	20210914	20210914
919	HGNC:14432	ENSG00000155755	TMEM237	HPA	20210914	20210914
920	HGNC:40042	ENSG00000233493	TMEM238	HPA	20210914	20210914
921	HGNC:44356	ENSG00000263429	TMEM238L	HPA	20210914	20210914
922	HGNC:40044	ENSG00000198326	TMEM239	HPA	20210914	20210914
923	HGNC:17206	ENSG00000215712	TMEM242	HPA	20210914	20210914
924	HGNC:21707	ENSG00000135185	TMEM243	HPA	20210914	20210914
925	HGNC:21571	ENSG00000203756	TMEM244	HPA	20210914	20210914
926	HGNC:1363	ENSG00000106771	TMEM245	HPA	20210914	20210914
927	HGNC:28180	ENSG00000165152	TMEM246	HPA	20210914	20210914
928	HGNC:42967	ENSG00000284701	TMEM247	HPA	20210914	20210914
929	HGNC:25476	ENSG00000106609	TMEM248	HPA	20210914	20210914
930	HGNC:44155	ENSG00000261587	TMEM249	HPA	20210914	20210914
931	HGNC:31009	ENSG00000238227	TMEM250	HPA	20210914	20210914
932	HGNC:20218	ENSG00000153485	TMEM251	HPA	20210914	20210914
933	HGNC:28537	ENSG00000181778	TMEM252	HPA	20210914	20210914
934	HGNC:32545	ENSG00000232070	TMEM253	HPA	20210914	20210914
935	HGNC:25804	ENSG00000133678	TMEM254	HPA	20210914	20210914
936	HGNC:26086	ENSG00000125355	TMEM255A	HPA	20210914	20210914
937	HGNC:28297	ENSG00000184497	TMEM255B	HPA	20210914	20210914
938	HGNC:28618	ENSG00000205544	TMEM256	HPA	20210914	20210914
939	HGNC:1164	ENSG00000134825	TMEM258	HPA	20210914	20210914
940	HGNC:20185	ENSG00000070269	TMEM260	HPA	20210914	20210914
941	HGNC:49389	ENSG00000187066	TMEM262	HPA	20210914	20210914
942	HGNC:28281	ENSG00000151135	TMEM263	HPA	20210914	20210914
943	HGNC:51241	ENSG00000281991	TMEM265	HPA	20210914	20210914
944	HGNC:26763	ENSG00000169758	TMEM266	HPA	20210914	20210914
945	HGNC:26139	ENSG00000151881	TMEM267	HPA	20210914	20210914
946	HGNC:24513	ENSG00000157693	TMEM268	HPA	20210914	20210914
947	HGNC:52381	ENSG00000274386	TMEM269	HPA	20210914	20210914
948	HGNC:23018	ENSG00000175877	TMEM270	HPA	20210914	20210914
949	HGNC:26737	ENSG00000281106	TMEM272	HPA	20210914	20210914
950	HGNC:27254	ENSG00000182107	TMEM30B	HPA	20210914	20210914
951	HGNC:40021	ENSG00000243749	TMEM35B	HPA	20210914	20210914
952	HGNC:25600	ENSG00000176142	TMEM39A	HPA	20210914	20210914
953	HGNC:25510	ENSG00000121775	TMEM39B	HPA	20210914	20210914
954	HGNC:25620	ENSG00000088726	TMEM40	HPA	20210914	20210914
955	HGNC:30544	ENSG00000163900	TMEM41A	HPA	20210914	20210914
956	HGNC:28948	ENSG00000166471	TMEM41B	HPA	20210914	20210914
957	HGNC:28444	ENSG00000169964	TMEM42	HPA	20210914	20210914
958	HGNC:25120	ENSG00000145014	TMEM44	HPA	20210914	20210914
959	HGNC:25194	ENSG00000151715	TMEM45B	HPA	20210914	20210914
960	HGNC:1280	ENSG00000142188	TMEM50B	HPA	20210914	20210914
961	HGNC:27916	ENSG00000178821	TMEM52	HPA	20210914	20210914
962	HGNC:26438	ENSG00000165685	TMEM52B	HPA	20210914	20210914
963	HGNC:26186	ENSG00000126106	TMEM53	HPA	20210914	20210914
964	HGNC:24143	ENSG00000121900	TMEM54	HPA	20210914	20210914
965	HGNC:26477	ENSG00000152078	TMEM56	HPA	20210914	20210914
966	HGNC:13237	ENSG00000105696	TMEM59L	HPA	20210914	20210914
967	HGNC:21754	ENSG00000135211	TMEM60	HPA	20210914	20210914
968	HGNC:27296	ENSG00000143001	TMEM61	HPA	20210914	20210914
969	HGNC:26269	ENSG00000137842	TMEM62	HPA	20210914	20210914
970	HGNC:29118	ENSG00000196187	TMEM63A	HPA	20210914	20210914
971	HGNC:25441	ENSG00000180694	TMEM64	HPA	20210914	20210914
972	HGNC:25203	ENSG00000164983	TMEM65	HPA	20210914	20210914
973	HGNC:28035	ENSG00000159596	TMEM69	HPA	20210914	20210914
974	HGNC:26050	ENSG00000175606	TMEM70	HPA	20210914	20210914
975	HGNC:26572	ENSG00000165071	TMEM71	HPA	20210914	20210914
976	HGNC:15893	ENSG00000125895	TMEM74B	HPA	20210914	20210914
977	HGNC:32307	ENSG00000177800	TMEM78	HPA	20210914	20210914
978	HGNC:28196	ENSG00000163472	TMEM79	HPA	20210914	20210914
979	HGNC:27453	ENSG00000177042	TMEM80	HPA	20210914	20210914
980	HGNC:32349	ENSG00000174529	TMEM81	HPA	20210914	20210914
981	HGNC:32350	ENSG00000162460	TMEM82	HPA	20210914	20210914
982	HGNC:24522	ENSG00000103978	TMEM87A	HPA	20210914	20210914
983	HGNC:25913	ENSG00000153214	TMEM87B	HPA	20210914	20210914
984	HGNC:32371	ENSG00000167874	TMEM88	HPA	20210914	20210914
985	HGNC:37099	ENSG00000205116	TMEM88B	HPA	20210914	20210914
986	HGNC:32372	ENSG00000183396	TMEM89	HPA	20210914	20210914
987	HGNC:17205	ENSG00000129925	TMEM8A	HPA	20210914	20210914
988	HGNC:21427	ENSG00000137103	TMEM8B	HPA	20210914	20210914
989	HGNC:32393	ENSG00000142046	TMEM91	HPA	20210914	20210914
990	HGNC:26579	ENSG00000167105	TMEM92	HPA	20210914	20210914
991	HGNC:28983	ENSG00000177728	TMEM94	HPA	20210914	20210914
992	HGNC:27898	ENSG00000182896	TMEM95	HPA	20210914	20210914
993	HGNC:32431	ENSG00000182271	TMIGD1	HPA	20210914	20210914
994	HGNC:28324	ENSG00000167664	TMIGD2	HPA	20210914	20210914
995	HGNC:33865	ENSG00000188167	TMPPE	HPA	20210914	20210914
996	HGNC:25398	ENSG00000185873	TMPRSS11B	HPA	20210914	20210914
997	HGNC:29994	ENSG00000198092	TMPRSS11F	HPA	20210914	20210914
998	HGNC:28779	ENSG00000186452	TMPRSS12	HPA	20210914	20210914
999	HGNC:11878	ENSG00000137648	TMPRSS4	HPA	20210914	20210914
1000	HGNC:24099	ENSG00000133687	TMTC1	HPA	20210914	20210914
1001	HGNC:28459	ENSG00000168591	TMUB2	HPA	20210914	20210914
1002	HGNC:24718	ENSG00000166479	TMX3	HPA	20210914	20210914
1003	HGNC:30413	ENSG00000163870	TPRA1	HPA	20210914	20210914
1004	HGNC:11868	ENSG00000160218	TRAPPC10	HPA	20210914	20210914
1005	HGNC:12338	ENSG00000137672	TRPC6	HPA	20210914	20210914
1006	HGNC:17994	ENSG00000092439	TRPM7	HPA	20210914	20210914
1007	HGNC:17961	ENSG00000144481	TRPM8	HPA	20210914	20210914
1008	HGNC:18082	ENSG00000187688	TRPV2	HPA	20210914	20210914
1009	HGNC:18084	ENSG00000167723	TRPV3	HPA	20210914	20210914
1010	HGNC:14006	ENSG00000165125	TRPV6	HPA	20210914	20210914
1011	HGNC:30242	ENSG00000104723	TUSC3	HPA	20210914	20210914
1012	HGNC:12517	ENSG00000109424	UCP1	HPA	20210914	20210914
1013	HGNC:12669	ENSG00000213585	VDAC1	HPA	20210914	20210914
1014	HGNC:18258	ENSG00000028203	VEZT	HPA	20210914	20210914
1015	HGNC:28499	ENSG00000170419	VSTM2A	HPA	20210914	20210914
1016	HGNC:33595	ENSG00000187135	VSTM2B	HPA	20210914	20210914
1017	HGNC:16096	ENSG00000132821	VSTM2L	HPA	20210914	20210914
1018	HGNC:26470	ENSG00000165633	VSTM4	HPA	20210914	20210914
1019	HGNC:34443	ENSG00000214376	VSTM5	HPA	20210914	20210914
1020	HGNC:12762	ENSG00000109501	WFS1	HPA	20210914	20210914
1021	HGNC:29504	ENSG00000186919	ZACN	HPA	20210914	20210914
1022	HGNC:2518	ENSG00000040531	CTNS	HPA	20210914	20210914
1023	HGNC:3385	ENSG00000146904	EPHA1	HPA	20210914	20210914
1024	HGNC:3388	ENSG00000116106	EPHA4	HPA	20210914	20210914
1025	HGNC:3389	ENSG00000145242	EPHA5	HPA	20210914	20210914
1026	HGNC:4038	ENSG00000157240	FZD1	HPA	20210914	20210914
1027	HGNC:4044	ENSG00000164930	FZD6	HPA	20210914	20210914
1028	HGNC:4045	ENSG00000155760	FZD7	HPA	20210914	20210914
1029	HGNC:23627	ENSG00000174948	GPR149	HPA	20210914	20210914
1030	HGNC:8156	ENSG00000112038	OPRM1	HPA	20210914	20210914
1031	HGNC:9843	ENSG00000132329	RAMP1	HPA	20210914	20210914
1032	HGNC:9844	ENSG00000131477	RAMP2	HPA	20210914	20210914
1033	HGNC:9845	ENSG00000122679	RAMP3	HPA	20210914	20210914
1034	HGNC:25159	ENSG00000178343	SHISA3	HPA	20210914	20210914
1035	HGNC:30	ENSG00000154263	ABCA10	HPA	20210914	20210914
1036	HGNC:14637	ENSG00000144452	ABCA12	HPA	20210914	20210914
1037	HGNC:32	ENSG00000107331	ABCA2	HPA	20210914	20210914
1038	HGNC:33	ENSG00000167972	ABCA3	HPA	20210914	20210914
1039	HGNC:34	ENSG00000198691	ABCA4	HPA	20210914	20210914
1040	HGNC:35	ENSG00000154265	ABCA5	HPA	20210914	20210914
1041	HGNC:36	ENSG00000154262	ABCA6	HPA	20210914	20210914
1042	HGNC:37	ENSG00000064687	ABCA7	HPA	20210914	20210914
1043	HGNC:41	ENSG00000135776	ABCB10	HPA	20210914	20210914
1044	HGNC:48	ENSG00000131269	ABCB7	HPA	20210914	20210914
1045	HGNC:49	ENSG00000197150	ABCB8	HPA	20210914	20210914
1046	HGNC:61	ENSG00000101986	ABCD1	HPA	20210914	20210914
1047	HGNC:66	ENSG00000173208	ABCD2	HPA	20210914	20210914
1048	HGNC:67	ENSG00000117528	ABCD3	HPA	20210914	20210914
1049	HGNC:68	ENSG00000119688	ABCD4	HPA	20210914	20210914
1050	HGNC:70	ENSG00000204574	ABCF1	HPA	20210914	20210914
1051	HGNC:73	ENSG00000160179	ABCG1	HPA	20210914	20210914
1052	HGNC:13887	ENSG00000143921	ABCG8	HPA	20210914	20210914
1053		ENSG00000282278	AC058822.1	HPA	20210914	20210914
1054	HGNC:164	ENSG00000077522	ACTN2	HPA	20210914	20210914
1055	HGNC:172	ENSG00000135503	ACVR1B	HPA	20210914	20210914
1056	HGNC:18123	ENSG00000123612	ACVR1C	HPA	20210914	20210914
1057	HGNC:175	ENSG00000139567	ACVRL1	HPA	20210914	20210914
1058	HGNC:224	ENSG00000134917	ADAMTS8	HPA	20210914	20210914
1059	HGNC:237	ENSG00000174233	ADCY6	HPA	20210914	20210914
1060	HGNC:944	ENSG00000121753	ADGRB2	HPA	20210914	20210914
1061	HGNC:945	ENSG00000135298	ADGRB3	HPA	20210914	20210914
1062	HGNC:19893	ENSG00000111452	ADGRD1	HPA	20210914	20210914
1063	HGNC:3337	ENSG00000127507	ADGRE2	HPA	20210914	20210914
1064	HGNC:23647	ENSG00000131355	ADGRE3	HPA	20210914	20210914
1065	HGNC:1711	ENSG00000123146	ADGRE5	HPA	20210914	20210914
1066	HGNC:19011	ENSG00000153294	ADGRF4	HPA	20210914	20210914
1067	HGNC:4516	ENSG00000173698	ADGRG2	HPA	20210914	20210914
1068		ENSG00000284299	AL590132.1	HPA	20210914	20210914
1069		ENSG00000250264	AL669918.1	HPA	20210914	20210914
1070	HGNC:465	ENSG00000135409	AMHR2	HPA	20210914	20210914
1071	HGNC:484	ENSG00000154188	ANGPT1	HPA	20210914	20210914
1072	HGNC:487	ENSG00000101280	ANGPT4	HPA	20210914	20210914
1073	HGNC:1183	ENSG00000047617	ANO2	HPA	20210914	20210914
1074	HGNC:27337	ENSG00000171714	ANO5	HPA	20210914	20210914
1075	HGNC:21014	ENSG00000169604	ANTXR1	HPA	20210914	20210914
1076		ENSG00000251357	AP000350.4	HPA	20210914	20210914
1077	HGNC:16029	ENSG00000143595	AQP10	HPA	20210914	20210914
1078	HGNC:638	ENSG00000161798	AQP5	HPA	20210914	20210914
1079	HGNC:642	ENSG00000103375	AQP8	HPA	20210914	20210914
1080	HGNC:752	ENSG00000198356	ASNA1	HPA	20210914	20210914
1081	HGNC:798	ENSG00000177556	ATOX1	HPA	20210914	20210914
1082	HGNC:13553	ENSG00000058063	ATP11B	HPA	20210914	20210914
1083	HGNC:24113	ENSG00000133657	ATP13A3	HPA	20210914	20210914
1084	HGNC:801	ENSG00000105409	ATP1A3	HPA	20210914	20210914
1085	HGNC:14073	ENSG00000132681	ATP1A4	HPA	20210914	20210914
1086	HGNC:819	ENSG00000105675	ATP4A	HPA	20210914	20210914
1087	HGNC:820	ENSG00000186009	ATP4B	HPA	20210914	20210914
1088	HGNC:823	ENSG00000152234	ATP5F1A	HPA	20210914	20210914
1089	HGNC:833	ENSG00000165629	ATP5F1C	HPA	20210914	20210914
1090	HGNC:837	ENSG00000099624	ATP5F1D	HPA	20210914	20210914
1091	HGNC:838	ENSG00000124172	ATP5F1E	HPA	20210914	20210914
1092	HGNC:846	ENSG00000169020	ATP5ME	HPA	20210914	20210914
1093	HGNC:848	ENSG00000241468	ATP5MF	HPA	20210914	20210914
1094	HGNC:13213	ENSG00000249222	ATP5MGL	HPA	20210914	20210914
1095	HGNC:847	ENSG00000154723	ATP5PF	HPA	20210914	20210914
1096	HGNC:18799	ENSG00000125375	ATP5S	HPA	20210914	20210914
1097	HGNC:18305	ENSG00000182220	ATP6AP2	HPA	20210914	20210914
1098	HGNC:18481	ENSG00000185344	ATP6V0A2	HPA	20210914	20210914
1099	HGNC:18266	ENSG00000147614	ATP6V0D2	HPA	20210914	20210914
1100	HGNC:851	ENSG00000114573	ATP6V1A	HPA	20210914	20210914
1101	HGNC:13531	ENSG00000124406	ATP8A1	HPA	20210914	20210914
1102	HGNC:29957	ENSG00000142920	AZIN2	HPA	20210914	20210914
1103	HGNC:6722	ENSG00000187244	BCAM	HPA	20210914	20210914
1104	HGNC:990	ENSG00000171791	BCL2	HPA	20210914	20210914
1105	HGNC:17107	ENSG00000039987	BEST2	HPA	20210914	20210914
1106	HGNC:17105	ENSG00000127325	BEST3	HPA	20210914	20210914
1107	HGNC:17106	ENSG00000142959	BEST4	HPA	20210914	20210914
1108	HGNC:14211	ENSG00000095585	BLNK	HPA	20210914	20210914
1109	HGNC:16512	ENSG00000162399	BSND	HPA	20210914	20210914
1110	HGNC:1142	ENSG00000204290	BTNL2	HPA	20210914	20210914
1111	HGNC:25344	ENSG00000042304	C2orf83	HPA	20210914	20210914
1112	HGNC:20292	ENSG00000135932	CAB39	HPA	20210914	20210914
1113	HGNC:1400	ENSG00000007402	CACNA2D2	HPA	20210914	20210914
