	HGNC_ID	Gene_symbol	Biological_process	Source	Source_Date	Download_Date
16363	HGNC:10591	SCN4A	Sodium transport	HPA	20210914	20210914
16364	HGNC:10591	SCN4A	Transport	HPA	20210914	20210914
16365	HGNC:10592	SCN4B	Ion transport	HPA	20210914	20210914
16366	HGNC:10592	SCN4B	Sodium transport	HPA	20210914	20210914
16367	HGNC:10592	SCN4B	Transport	HPA	20210914	20210914
16368	HGNC:10593	SCN5A	Ion transport	HPA	20210914	20210914
16369	HGNC:10593	SCN5A	Sodium transport	HPA	20210914	20210914
16370	HGNC:10593	SCN5A	Transport	HPA	20210914	20210914
16371	HGNC:10594	SCN7A	Ion transport	HPA	20210914	20210914
16372	HGNC:10594	SCN7A	Sodium transport	HPA	20210914	20210914
16373	HGNC:10594	SCN7A	Transport	HPA	20210914	20210914
16374	HGNC:10596	SCN8A	Ion transport	HPA	20210914	20210914
16375	HGNC:10596	SCN8A	Sodium transport	HPA	20210914	20210914
16376	HGNC:10596	SCN8A	Transport	HPA	20210914	20210914
16377	HGNC:10597	SCN9A	Ion transport	HPA	20210914	20210914
16378	HGNC:10597	SCN9A	Sodium transport	HPA	20210914	20210914
16379	HGNC:10597	SCN9A	Transport	HPA	20210914	20210914
16380	HGNC:23136	SCNM1	mRNA processing	HPA	20210914	20210914
16381	HGNC:23136	SCNM1	mRNA splicing	HPA	20210914	20210914
16382	HGNC:10599	SCNN1A	Ion transport	HPA	20210914	20210914
16383	HGNC:10599	SCNN1A	Sensory transduction	HPA	20210914	20210914
16384	HGNC:10599	SCNN1A	Sodium transport	HPA	20210914	20210914
16385	HGNC:10599	SCNN1A	Taste	HPA	20210914	20210914
16386	HGNC:10599	SCNN1A	Transport	HPA	20210914	20210914
16387	HGNC:10600	SCNN1B	Ion transport	HPA	20210914	20210914
16388	HGNC:10600	SCNN1B	Sensory transduction	HPA	20210914	20210914
16389	HGNC:10600	SCNN1B	Sodium transport	HPA	20210914	20210914
16390	HGNC:10600	SCNN1B	Taste	HPA	20210914	20210914
16391	HGNC:10600	SCNN1B	Transport	HPA	20210914	20210914
16392	HGNC:10601	SCNN1D	Ion transport	HPA	20210914	20210914
16393	HGNC:10601	SCNN1D	Sensory transduction	HPA	20210914	20210914
16394	HGNC:10601	SCNN1D	Sodium transport	HPA	20210914	20210914
16395	HGNC:10601	SCNN1D	Taste	HPA	20210914	20210914
16396	HGNC:10601	SCNN1D	Transport	HPA	20210914	20210914
16397	HGNC:10602	SCNN1G	Ion transport	HPA	20210914	20210914
16398	HGNC:10602	SCNN1G	Sensory transduction	HPA	20210914	20210914
16399	HGNC:10602	SCNN1G	Sodium transport	HPA	20210914	20210914
16400	HGNC:10602	SCNN1G	Taste	HPA	20210914	20210914
16401	HGNC:10602	SCNN1G	Transport	HPA	20210914	20210914
16402	HGNC:10606	SCP2	Lipid transport	HPA	20210914	20210914
16403	HGNC:10606	SCP2	Transport	HPA	20210914	20210914
16404	HGNC:30377	SCRIB	Differentiation	HPA	20210914	20210914
16405	HGNC:30377	SCRIB	Host-virus interaction	HPA	20210914	20210914
16406	HGNC:30377	SCRIB	Inhibition of host innate immune response by virus	HPA	20210914	20210914
16407	HGNC:30377	SCRIB	Inhibition of host interferon signaling pathway by virus	HPA	20210914	20210914
16408	HGNC:30377	SCRIB	Inhibition of host STAT1 by virus	HPA	20210914	20210914
16409	HGNC:30377	SCRIB	Inhibition of host STAT2 by virus	HPA	20210914	20210914
16410	HGNC:30377	SCRIB	Viral immunoevasion	HPA	20210914	20210914
16411	HGNC:22192	SCRN1	Exocytosis	HPA	20210914	20210914
16412	HGNC:15950	SCRT1	Transcription	HPA	20210914	20210914
16413	HGNC:15950	SCRT1	Transcription regulation	HPA	20210914	20210914
16414	HGNC:15952	SCRT2	Transcription	HPA	20210914	20210914
16415	HGNC:15952	SCRT2	Transcription regulation	HPA	20210914	20210914
16416	HGNC:32322	SCX	Transcription	HPA	20210914	20210914
16417	HGNC:32322	SCX	Transcription regulation	HPA	20210914	20210914
16418	HGNC:14372	SCYL1	ER-Golgi transport	HPA	20210914	20210914
16419	HGNC:14372	SCYL1	Transcription	HPA	20210914	20210914
16420	HGNC:14372	SCYL1	Transcription regulation	HPA	20210914	20210914
16421	HGNC:14372	SCYL1	Transport	HPA	20210914	20210914
16422	HGNC:25537	SDAD1	Protein transport	HPA	20210914	20210914
16423	HGNC:25537	SDAD1	Ribosome biogenesis	HPA	20210914	20210914
16424	HGNC:25537	SDAD1	Transport	HPA	20210914	20210914
16425	HGNC:10659	SDC2	Differentiation	HPA	20210914	20210914
16426	HGNC:10659	SDC2	Neurogenesis	HPA	20210914	20210914
16427		SDCCAG3	Cell cycle	HPA	20210914	20210914
16428		SDCCAG3	Cell division	HPA	20210914	20210914
16429		SDCCAG3	Cilium biogenesis/degradation	HPA	20210914	20210914
16430	HGNC:10667	SDCCAG3	Protein transport	HPA	20210914	20210914
16431	HGNC:10667	SDCCAG3	Transport	HPA	20210914	20210914
16432	HGNC:10671	SDCCAG8	Cilium biogenesis/degradation	HPA	20210914	20210914
16433	HGNC:26643	SDE2	Cell cycle	HPA	20210914	20210914
16434	HGNC:26643	SDE2	Cell division	HPA	20210914	20210914
16435	HGNC:26643	SDE2	DNA replication	HPA	20210914	20210914
16436	HGNC:26643	SDE2	Mitosis	HPA	20210914	20210914
16437	HGNC:24188	SDF4	Exocytosis	HPA	20210914	20210914
16438	HGNC:10680	SDHA	Electron transport	HPA	20210914	20210914
16439	HGNC:10680	SDHA	Transport	HPA	20210914	20210914
16440	HGNC:10680	SDHA	Tricarboxylic acid cycle	HPA	20210914	20210914
16441	HGNC:10681	SDHB	Electron transport	HPA	20210914	20210914
16442	HGNC:10681	SDHB	Transport	HPA	20210914	20210914
16443	HGNC:10681	SDHB	Tricarboxylic acid cycle	HPA	20210914	20210914
16444	HGNC:10682	SDHC	Electron transport	HPA	20210914	20210914
16445	HGNC:10682	SDHC	Transport	HPA	20210914	20210914
16446	HGNC:10682	SDHC	Tricarboxylic acid cycle	HPA	20210914	20210914
16447	HGNC:10683	SDHD	Electron transport	HPA	20210914	20210914
16448	HGNC:10683	SDHD	Transport	HPA	20210914	20210914
16449	HGNC:10683	SDHD	Tricarboxylic acid cycle	HPA	20210914	20210914
16450	HGNC:19307	SDK1	Cell adhesion	HPA	20210914	20210914
16451	HGNC:19308	SDK2	Cell adhesion	HPA	20210914	20210914
16452	HGNC:10691	SDS	Gluconeogenesis	HPA	20210914	20210914
16453	HGNC:10697	SEC13	ER-Golgi transport	HPA	20210914	20210914
16454	HGNC:10697	SEC13	mRNA transport	HPA	20210914	20210914
16455	HGNC:10697	SEC13	Protein transport	HPA	20210914	20210914
16456	HGNC:10697	SEC13	Translocation	HPA	20210914	20210914
16457	HGNC:10697	SEC13	Transport	HPA	20210914	20210914
16458	HGNC:10698	SEC14L1	Immunity	HPA	20210914	20210914
16459	HGNC:10698	SEC14L1	Innate immunity	HPA	20210914	20210914
16460	HGNC:10699	SEC14L2	Transcription	HPA	20210914	20210914
16461	HGNC:10699	SEC14L2	Transcription regulation	HPA	20210914	20210914
16462	HGNC:10699	SEC14L2	Transport	HPA	20210914	20210914
16463	HGNC:18655	SEC14L3	Transport	HPA	20210914	20210914
16464	HGNC:20627	SEC14L4	Transport	HPA	20210914	20210914
16465	HGNC:29006	SEC16A	ER-Golgi transport	HPA	20210914	20210914
16466	HGNC:29006	SEC16A	Protein transport	HPA	20210914	20210914
16467	HGNC:29006	SEC16A	Transport	HPA	20210914	20210914
16468	HGNC:30301	SEC16B	ER-Golgi transport	HPA	20210914	20210914
16469	HGNC:30301	SEC16B	Peroxisome biogenesis	HPA	20210914	20210914
16470	HGNC:30301	SEC16B	Protein transport	HPA	20210914	20210914
16471	HGNC:30301	SEC16B	Transport	HPA	20210914	20210914
16472	HGNC:20260	SEC22A	ER-Golgi transport	HPA	20210914	20210914
16473	HGNC:20260	SEC22A	Protein transport	HPA	20210914	20210914
16474	HGNC:20260	SEC22A	Transport	HPA	20210914	20210914
16475	HGNC:10700	SEC22B	ER-Golgi transport	HPA	20210914	20210914
16476	HGNC:10700	SEC22B	Protein transport	HPA	20210914	20210914
16477	HGNC:10700	SEC22B	Transport	HPA	20210914	20210914
16478	HGNC:16828	SEC22C	ER-Golgi transport	HPA	20210914	20210914
16479	HGNC:16828	SEC22C	Protein transport	HPA	20210914	20210914
16480	HGNC:16828	SEC22C	Transport	HPA	20210914	20210914
16481	HGNC:10701	SEC23A	ER-Golgi transport	HPA	20210914	20210914
16482	HGNC:10701	SEC23A	Protein transport	HPA	20210914	20210914
16483	HGNC:10701	SEC23A	Transport	HPA	20210914	20210914
16484	HGNC:10702	SEC23B	ER-Golgi transport	HPA	20210914	20210914
16485	HGNC:10702	SEC23B	Protein transport	HPA	20210914	20210914
16486	HGNC:10702	SEC23B	Transport	HPA	20210914	20210914
16487	HGNC:10703	SEC24A	ER-Golgi transport	HPA	20210914	20210914
16488	HGNC:10703	SEC24A	Protein transport	HPA	20210914	20210914
16489	HGNC:10703	SEC24A	Transport	HPA	20210914	20210914
16490	HGNC:10704	SEC24B	ER-Golgi transport	HPA	20210914	20210914
16491	HGNC:10704	SEC24B	Protein transport	HPA	20210914	20210914
16492	HGNC:10704	SEC24B	Transport	HPA	20210914	20210914
16493	HGNC:10705	SEC24C	ER-Golgi transport	HPA	20210914	20210914
16494	HGNC:10705	SEC24C	Protein transport	HPA	20210914	20210914
16495	HGNC:10705	SEC24C	Transport	HPA	20210914	20210914
16496	HGNC:10706	SEC24D	ER-Golgi transport	HPA	20210914	20210914
16497	HGNC:10706	SEC24D	Protein transport	HPA	20210914	20210914
16498	HGNC:10706	SEC24D	Transport	HPA	20210914	20210914
16499	HGNC:17052	SEC31A	ER-Golgi transport	HPA	20210914	20210914
16500	HGNC:17052	SEC31A	Protein transport	HPA	20210914	20210914
16501	HGNC:17052	SEC31A	Transport	HPA	20210914	20210914
16502	HGNC:23197	SEC31B	ER-Golgi transport	HPA	20210914	20210914
16503	HGNC:23197	SEC31B	Protein transport	HPA	20210914	20210914
16504	HGNC:23197	SEC31B	Transport	HPA	20210914	20210914
16505	HGNC:18276	SEC61A1	Protein transport	HPA	20210914	20210914
16506	HGNC:18276	SEC61A1	Translocation	HPA	20210914	20210914
16507	HGNC:18276	SEC61A1	Transport	HPA	20210914	20210914
16508	HGNC:17702	SEC61A2	Protein transport	HPA	20210914	20210914
16509	HGNC:17702	SEC61A2	Translocation	HPA	20210914	20210914
16510	HGNC:17702	SEC61A2	Transport	HPA	20210914	20210914
16511	HGNC:16993	SEC61B	Protein transport	HPA	20210914	20210914
16512	HGNC:16993	SEC61B	Translocation	HPA	20210914	20210914
16513	HGNC:16993	SEC61B	Transport	HPA	20210914	20210914
16514	HGNC:18277	SEC61G	Protein transport	HPA	20210914	20210914
16515	HGNC:18277	SEC61G	Translocation	HPA	20210914	20210914
16516	HGNC:18277	SEC61G	Transport	HPA	20210914	20210914
16517	HGNC:11846	SEC62	Protein transport	HPA	20210914	20210914
16518	HGNC:11846	SEC62	Translocation	HPA	20210914	20210914
16519	HGNC:11846	SEC62	Transport	HPA	20210914	20210914
16520	HGNC:21082	SEC63	Protein transport	HPA	20210914	20210914
16521	HGNC:21082	SEC63	Transport	HPA	20210914	20210914
16522	HGNC:30972	SECISBP2	Protein biosynthesis	HPA	20210914	20210914
16523	HGNC:30379	SEH1L	Cell cycle	HPA	20210914	20210914
16524	HGNC:30379	SEH1L	Cell division	HPA	20210914	20210914
16525	HGNC:30379	SEH1L	Chromosome partition	HPA	20210914	20210914
16526	HGNC:30379	SEH1L	Mitosis	HPA	20210914	20210914
16527	HGNC:30379	SEH1L	mRNA transport	HPA	20210914	20210914
16528	HGNC:30379	SEH1L	Protein transport	HPA	20210914	20210914
16529	HGNC:30379	SEH1L	Translocation	HPA	20210914	20210914
16530	HGNC:30379	SEH1L	Transport	HPA	20210914	20210914
16531	HGNC:10717	SEL1L	Notch signaling pathway	HPA	20210914	20210914
16532	HGNC:10718	SELE	Cell adhesion	HPA	20210914	20210914
16533	HGNC:10719	SELENBP1	Protein transport	HPA	20210914	20210914
16534	HGNC:10719	SELENBP1	Transport	HPA	20210914	20210914
16535	HGNC:29361	SELENOI	Lipid biosynthesis	HPA	20210914	20210914
16536	HGNC:29361	SELENOI	Lipid metabolism	HPA	20210914	20210914
16537	HGNC:29361	SELENOI	Phospholipid biosynthesis	HPA	20210914	20210914
16538	HGNC:29361	SELENOI	Phospholipid metabolism	HPA	20210914	20210914
16539	HGNC:30394	SELENOK	Calcium transport	HPA	20210914	20210914
16540	HGNC:30394	SELENOK	Ion transport	HPA	20210914	20210914
16541	HGNC:30394	SELENOK	Transport	HPA	20210914	20210914
16542	HGNC:10720	SELL	Cell adhesion	HPA	20210914	20210914
16543	HGNC:10721	SELP	Cell adhesion	HPA	20210914	20210914
16544	HGNC:10722	SELPLG	Cell adhesion	HPA	20210914	20210914
16545	HGNC:10722	SELPLG	Host-virus interaction	HPA	20210914	20210914
16546	HGNC:10723	SEMA3A	Differentiation	HPA	20210914	20210914
16547	HGNC:10723	SEMA3A	Neurogenesis	HPA	20210914	20210914
16548	HGNC:10725	SEMA3C	Differentiation	HPA	20210914	20210914
16549	HGNC:10725	SEMA3C	Neurogenesis	HPA	20210914	20210914
16550	HGNC:10726	SEMA3D	Differentiation	HPA	20210914	20210914
16551	HGNC:10726	SEMA3D	Neurogenesis	HPA	20210914	20210914
16552	HGNC:10727	SEMA3E	Angiogenesis	HPA	20210914	20210914
16553	HGNC:10727	SEMA3E	Differentiation	HPA	20210914	20210914
16554	HGNC:10727	SEMA3E	Neurogenesis	HPA	20210914	20210914
16555	HGNC:10729	SEMA4A	Adaptive immunity	HPA	20210914	20210914
16556	HGNC:10729	SEMA4A	Angiogenesis	HPA	20210914	20210914
16557	HGNC:10729	SEMA4A	Differentiation	HPA	20210914	20210914
16558	HGNC:10729	SEMA4A	Immunity	HPA	20210914	20210914
16559	HGNC:10729	SEMA4A	Neurogenesis	HPA	20210914	20210914
16560	HGNC:10731	SEMA4C	Differentiation	HPA	20210914	20210914
16561	HGNC:10731	SEMA4C	Neurogenesis	HPA	20210914	20210914
16562	HGNC:10732	SEMA4D	Differentiation	HPA	20210914	20210914
16563	HGNC:10732	SEMA4D	Neurogenesis	HPA	20210914	20210914
16564	HGNC:10734	SEMA4F	Differentiation	HPA	20210914	20210914
16565	HGNC:10734	SEMA4F	Neurogenesis	HPA	20210914	20210914
16566	HGNC:10735	SEMA4G	Differentiation	HPA	20210914	20210914
16567	HGNC:10735	SEMA4G	Neurogenesis	HPA	20210914	20210914
16568	HGNC:10736	SEMA5A	Differentiation	HPA	20210914	20210914
16569	HGNC:10736	SEMA5A	Neurogenesis	HPA	20210914	20210914
16570	HGNC:10737	SEMA5B	Differentiation	HPA	20210914	20210914
16571	HGNC:10737	SEMA5B	Neurogenesis	HPA	20210914	20210914
16572	HGNC:10738	SEMA6A	Differentiation	HPA	20210914	20210914
16573	HGNC:10738	SEMA6A	Neurogenesis	HPA	20210914	20210914
16574	HGNC:10739	SEMA6B	Differentiation	HPA	20210914	20210914
16575	HGNC:10739	SEMA6B	Neurogenesis	HPA	20210914	20210914
16576	HGNC:10740	SEMA6C	Differentiation	HPA	20210914	20210914
16577	HGNC:10740	SEMA6C	Neurogenesis	HPA	20210914	20210914
16578	HGNC:16770	SEMA6D	Differentiation	HPA	20210914	20210914
16579	HGNC:16770	SEMA6D	Neurogenesis	HPA	20210914	20210914
16580	HGNC:10741	SEMA7A	Differentiation	HPA	20210914	20210914
16581	HGNC:10741	SEMA7A	Inflammatory response	HPA	20210914	20210914
16582	HGNC:10741	SEMA7A	Neurogenesis	HPA	20210914	20210914
16583	HGNC:17927	SENP1	Ubl conjugation pathway	HPA	20210914	20210914
16584	HGNC:23116	SENP2	mRNA transport	HPA	20210914	20210914
16585	HGNC:23116	SENP2	Protein transport	HPA	20210914	20210914
16586	HGNC:23116	SENP2	Translocation	HPA	20210914	20210914
16587	HGNC:23116	SENP2	Transport	HPA	20210914	20210914
16588	HGNC:23116	SENP2	Ubl conjugation pathway	HPA	20210914	20210914
16589	HGNC:23116	SENP2	Wnt signaling pathway	HPA	20210914	20210914
16590	HGNC:17862	SENP3	Ubl conjugation pathway	HPA	20210914	20210914
16591	HGNC:28407	SENP5	Cell cycle	HPA	20210914	20210914
16592	HGNC:28407	SENP5	Cell division	HPA	20210914	20210914
16593	HGNC:28407	SENP5	Ubl conjugation pathway	HPA	20210914	20210914
16594	HGNC:20944	SENP6	Ubl conjugation pathway	HPA	20210914	20210914
16595	HGNC:30402	SENP7	Ubl conjugation pathway	HPA	20210914	20210914
16596	HGNC:22992	SENP8	Ubl conjugation pathway	HPA	20210914	20210914
16597	HGNC:30605	SEPSECS	Protein biosynthesis	HPA	20210914	20210914
16598		SEPT10	Cell cycle	HPA	20210914	20210914
16599		SEPT10	Cell division	HPA	20210914	20210914
16600		SEPT11	Cell cycle	HPA	20210914	20210914
16601	HGNC:14349	SEPT11	Cell division	HPA	20210914	20210914
16602	HGNC:14349	SEPT12	Cell cycle	HPA	20210914	20210914
16603	HGNC:25589	SEPT12	Cell division	HPA	20210914	20210914
16604	HGNC:25589	SEPT12	Differentiation	HPA	20210914	20210914
16605	HGNC:26348	SEPT12	Spermatogenesis	HPA	20210914	20210914
16606	HGNC:26348	SEPT14	Cell cycle	HPA	20210914	20210914
16607	HGNC:26348	SEPT14	Cell division	HPA	20210914	20210914
16608	HGNC:26348	SEPT2	Cell cycle	HPA	20210914	20210914
16609	HGNC:33280	SEPT2	Cell division	HPA	20210914	20210914
16610	HGNC:33280	SEPT2	Differentiation	HPA	20210914	20210914
16611	HGNC:7729	SEPT2	Mitosis	HPA	20210914	20210914
16612	HGNC:7729	SEPT2	Spermatogenesis	HPA	20210914	20210914
16613	HGNC:7729	SEPT3	Cell cycle	HPA	20210914	20210914
16614	HGNC:7729	SEPT3	Cell division	HPA	20210914	20210914
16615	HGNC:7729	SEPT4	Cell cycle	HPA	20210914	20210914
16616	HGNC:10750	SEPT4	Cell division	HPA	20210914	20210914
16617	HGNC:10750	SEPT4	Differentiation	HPA	20210914	20210914
16618	HGNC:9165	SEPT4	Spermatogenesis	HPA	20210914	20210914
16619	HGNC:9165	SEPT5	Cell cycle	HPA	20210914	20210914
16620	HGNC:9165	SEPT5	Cell division	HPA	20210914	20210914
16621	HGNC:9165	SEPT6	Cell cycle	HPA	20210914	20210914
16622	HGNC:9164	SEPT6	Cell division	HPA	20210914	20210914
16623	HGNC:9164	SEPT6	Differentiation	HPA	20210914	20210914
16624	HGNC:15848	SEPT6	Host-virus interaction	HPA	20210914	20210914
16625	HGNC:15848	SEPT6	Spermatogenesis	HPA	20210914	20210914
16626	HGNC:15848	SEPT7	Cell cycle	HPA	20210914	20210914
16627	HGNC:15848	SEPT7	Cell division	HPA	20210914	20210914
16628	HGNC:15848	SEPT7	Differentiation	HPA	20210914	20210914
16629	HGNC:1717	SEPT7	Mitosis	HPA	20210914	20210914
16630	HGNC:1717	SEPT7	Spermatogenesis	HPA	20210914	20210914
16631	HGNC:1717	SEPT9	Cell cycle	HPA	20210914	20210914
16632	HGNC:1717	SEPT9	Cell division	HPA	20210914	20210914
16633	HGNC:21061	SERAC1	Lipid biosynthesis	HPA	20210914	20210914
16634	HGNC:21061	SERAC1	Lipid metabolism	HPA	20210914	20210914
16635	HGNC:21061	SERAC1	Phospholipid biosynthesis	HPA	20210914	20210914
16636	HGNC:21061	SERAC1	Phospholipid metabolism	HPA	20210914	20210914
16637	HGNC:13464	SERINC1	Lipid biosynthesis	HPA	20210914	20210914
16638	HGNC:13464	SERINC1	Lipid metabolism	HPA	20210914	20210914
16639	HGNC:13464	SERINC1	Phospholipid biosynthesis	HPA	20210914	20210914
16640	HGNC:13464	SERINC1	Phospholipid metabolism	HPA	20210914	20210914
16641	HGNC:11699	SERINC3	Antiviral defense	HPA	20210914	20210914
16642	HGNC:11699	SERINC3	Host-virus interaction	HPA	20210914	20210914
16643	HGNC:11699	SERINC3	Immunity	HPA	20210914	20210914
16644	HGNC:11699	SERINC3	Innate immunity	HPA	20210914	20210914
16645	HGNC:32237	SERINC4	Lipid biosynthesis	HPA	20210914	20210914
16646	HGNC:32237	SERINC4	Lipid metabolism	HPA	20210914	20210914
16647	HGNC:32237	SERINC4	Phospholipid biosynthesis	HPA	20210914	20210914
16648	HGNC:32237	SERINC4	Phospholipid metabolism	HPA	20210914	20210914
16649	HGNC:18825	SERINC5	Antiviral defense	HPA	20210914	20210914
16650	HGNC:18825	SERINC5	Host-virus interaction	HPA	20210914	20210914
16651	HGNC:18825	SERINC5	Immunity	HPA	20210914	20210914
16652	HGNC:18825	SERINC5	Innate immunity	HPA	20210914	20210914
16653	HGNC:18825	SERINC5	Lipid biosynthesis	HPA	20210914	20210914
16654	HGNC:18825	SERINC5	Lipid metabolism	HPA	20210914	20210914
16655	HGNC:18825	SERINC5	Phospholipid biosynthesis	HPA	20210914	20210914
16656	HGNC:18825	SERINC5	Phospholipid metabolism	HPA	20210914	20210914
16657	HGNC:10759	SERP1	Protein transport	HPA	20210914	20210914
16658	HGNC:10759	SERP1	Translocation	HPA	20210914	20210914
16659	HGNC:10759	SERP1	Transport	HPA	20210914	20210914
16660	HGNC:20607	SERP2	Protein transport	HPA	20210914	20210914
16661	HGNC:20607	SERP2	Translocation	HPA	20210914	20210914
16662	HGNC:20607	SERP2	Transport	HPA	20210914	20210914
16663	HGNC:8941	SERPINA1	Acute phase	HPA	20210914	20210914
16664	HGNC:8941	SERPINA1	Blood coagulation	HPA	20210914	20210914
16665	HGNC:8941	SERPINA1	Hemostasis	HPA	20210914	20210914
16666	HGNC:15996	SERPINA10	Blood coagulation	HPA	20210914	20210914
16667	HGNC:15996	SERPINA10	Hemostasis	HPA	20210914	20210914
16668	HGNC:16	SERPINA3	Acute phase	HPA	20210914	20210914
16669	HGNC:8723	SERPINA5	Fertilization	HPA	20210914	20210914
16670	HGNC:8723	SERPINA5	Lipid transport	HPA	20210914	20210914
16671	HGNC:8723	SERPINA5	Transport	HPA	20210914	20210914
16672	HGNC:1540	SERPINA6	Transport	HPA	20210914	20210914
16673	HGNC:8584	SERPINB2	Plasminogen activation	HPA	20210914	20210914
16674	HGNC:775	SERPINC1	Blood coagulation	HPA	20210914	20210914
16675	HGNC:775	SERPINC1	Hemostasis	HPA	20210914	20210914
16676	HGNC:4838	SERPIND1	Blood coagulation	HPA	20210914	20210914
16677	HGNC:4838	SERPIND1	Chemotaxis	HPA	20210914	20210914
16678	HGNC:4838	SERPIND1	Hemostasis	HPA	20210914	20210914
16679	HGNC:8951	SERPINE2	Differentiation	HPA	20210914	20210914
16680	HGNC:8951	SERPINE2	Neurogenesis	HPA	20210914	20210914
16681	HGNC:9075	SERPINF2	Acute phase	HPA	20210914	20210914
16682	HGNC:1228	SERPING1	Blood coagulation	HPA	20210914	20210914
16683	HGNC:1228	SERPING1	Complement pathway	HPA	20210914	20210914
16684	HGNC:1228	SERPING1	Fibrinolysis	HPA	20210914	20210914
16685	HGNC:1228	SERPING1	Hemostasis	HPA	20210914	20210914
16686	HGNC:1228	SERPING1	Immunity	HPA	20210914	20210914
16687	HGNC:1228	SERPING1	Innate immunity	HPA	20210914	20210914
16688	HGNC:1546	SERPINH1	Stress response	HPA	20210914	20210914
16689	HGNC:17932	SERTAD1	Transcription	HPA	20210914	20210914
16690	HGNC:17932	SERTAD1	Transcription regulation	HPA	20210914	20210914
16691	HGNC:30784	SERTAD2	Transcription	HPA	20210914	20210914
16692	HGNC:30784	SERTAD2	Transcription regulation	HPA	20210914	20210914
16693	HGNC:17931	SERTAD3	Transcription	HPA	20210914	20210914
16694	HGNC:17931	SERTAD3	Transcription regulation	HPA	20210914	20210914
16695	HGNC:10760	SET	Host-virus interaction	HPA	20210914	20210914
16696	HGNC:29010	SETD1A	Transcription	HPA	20210914	20210914
16697	HGNC:29010	SETD1A	Transcription regulation	HPA	20210914	20210914
16698	HGNC:29187	SETD1B	Transcription	HPA	20210914	20210914
16699	HGNC:29187	SETD1B	Transcription regulation	HPA	20210914	20210914
16700	HGNC:18420	SETD2	Antiviral defense	HPA	20210914	20210914
16701	HGNC:18420	SETD2	Differentiation	HPA	20210914	20210914
16702	HGNC:18420	SETD2	DNA damage	HPA	20210914	20210914
16703	HGNC:18420	SETD2	DNA repair	HPA	20210914	20210914
16704	HGNC:18420	SETD2	Host-virus interaction	HPA	20210914	20210914
16705	HGNC:18420	SETD2	Immunity	HPA	20210914	20210914
16706	HGNC:18420	SETD2	Innate immunity	HPA	20210914	20210914
16707	HGNC:18420	SETD2	Transcription	HPA	20210914	20210914
16708	HGNC:18420	SETD2	Transcription regulation	HPA	20210914	20210914
16709	HGNC:25566	SETD5	Transcription	HPA	20210914	20210914
16710	HGNC:25566	SETD5	Transcription regulation	HPA	20210914	20210914
16711	HGNC:30412	SETD7	Transcription	HPA	20210914	20210914
16712	HGNC:30412	SETD7	Transcription regulation	HPA	20210914	20210914
16713	HGNC:10761	SETDB1	Transcription	HPA	20210914	20210914
16714	HGNC:10761	SETDB1	Transcription regulation	HPA	20210914	20210914
16715	HGNC:20263	SETDB2	Cell cycle	HPA	20210914	20210914
16716	HGNC:20263	SETDB2	Cell division	HPA	20210914	20210914
16717	HGNC:20263	SETDB2	Mitosis	HPA	20210914	20210914
16718	HGNC:10762	SETMAR	DNA damage	HPA	20210914	20210914
16719	HGNC:10762	SETMAR	DNA repair	HPA	20210914	20210914
16720	HGNC:42937	SETSIP	Differentiation	HPA	20210914	20210914
16721	HGNC:42937	SETSIP	Transcription	HPA	20210914	20210914
16722	HGNC:42937	SETSIP	Transcription regulation	HPA	20210914	20210914
16723	HGNC:445	SETX	Biological rhythms	HPA	20210914	20210914
16724	HGNC:445	SETX	Differentiation	HPA	20210914	20210914
16725	HGNC:445	SETX	DNA damage	HPA	20210914	20210914
16726	HGNC:445	SETX	DNA recombination	HPA	20210914	20210914
16727	HGNC:445	SETX	DNA repair	HPA	20210914	20210914
16728	HGNC:445	SETX	Neurogenesis	HPA	20210914	20210914
16729	HGNC:445	SETX	Spermatogenesis	HPA	20210914	20210914
16730	HGNC:12950	SF1	mRNA processing	HPA	20210914	20210914
16731	HGNC:12950	SF1	mRNA splicing	HPA	20210914	20210914
16732	HGNC:12950	SF1	Transcription	HPA	20210914	20210914
16733	HGNC:12950	SF1	Transcription regulation	HPA	20210914	20210914
16734	HGNC:10765	SF3A1	mRNA processing	HPA	20210914	20210914
16735	HGNC:10765	SF3A1	mRNA splicing	HPA	20210914	20210914
16736	HGNC:10766	SF3A2	mRNA processing	HPA	20210914	20210914
16737	HGNC:10766	SF3A2	mRNA splicing	HPA	20210914	20210914
16738	HGNC:10767	SF3A3	mRNA processing	HPA	20210914	20210914
16739	HGNC:10767	SF3A3	mRNA splicing	HPA	20210914	20210914
16740	HGNC:10768	SF3B1	mRNA processing	HPA	20210914	20210914
16741	HGNC:10768	SF3B1	mRNA splicing	HPA	20210914	20210914
16742	HGNC:10769	SF3B2	Host-virus interaction	HPA	20210914	20210914
16743	HGNC:10769	SF3B2	mRNA processing	HPA	20210914	20210914
16744	HGNC:10769	SF3B2	mRNA splicing	HPA	20210914	20210914
16745	HGNC:10770	SF3B3	mRNA processing	HPA	20210914	20210914
16746	HGNC:10770	SF3B3	mRNA splicing	HPA	20210914	20210914
16747	HGNC:10771	SF3B4	mRNA processing	HPA	20210914	20210914
16748	HGNC:10771	SF3B4	mRNA splicing	HPA	20210914	20210914
16749	HGNC:21083	SF3B5	mRNA processing	HPA	20210914	20210914
16750	HGNC:21083	SF3B5	mRNA splicing	HPA	20210914	20210914
