	HGNC_ID	Gene_symbol	Molecular_function	Source	Source_Date	Download_Date
15488	HGNC:9820	RAD51C	DNA-binding	HPA	20210914	20210914
15489	HGNC:9823	RAD51D	DNA-binding	HPA	20210914	20210914
15490	HGNC:9824	RAD52	DNA-binding	HPA	20210914	20210914
15491	HGNC:17228	RAD54B	DNA-binding	HPA	20210914	20210914
15492	HGNC:17228	RAD54B	Helicase	HPA	20210914	20210914
15493	HGNC:17228	RAD54B	Hydrolase	HPA	20210914	20210914
15494	HGNC:9826	RAD54L	DNA-binding	HPA	20210914	20210914
15495	HGNC:9826	RAD54L	Helicase	HPA	20210914	20210914
15496	HGNC:9826	RAD54L	Hydrolase	HPA	20210914	20210914
15497	HGNC:29123	RAD54L2	DNA-binding	HPA	20210914	20210914
15498	HGNC:29123	RAD54L2	Helicase	HPA	20210914	20210914
15499	HGNC:29123	RAD54L2	Hydrolase	HPA	20210914	20210914
15500	HGNC:9827	RAD9A	Exonuclease	HPA	20210914	20210914
15501	HGNC:9827	RAD9A	Hydrolase	HPA	20210914	20210914
15502	HGNC:9827	RAD9A	Nuclease	HPA	20210914	20210914
15503	HGNC:22226	RADIL	Developmental protein	HPA	20210914	20210914
15504	HGNC:9829	RAF1	Kinase	HPA	20210914	20210914
15505	HGNC:9829	RAF1	Serine/threonine-protein kinase	HPA	20210914	20210914
15506	HGNC:9829	RAF1	Transferase	HPA	20210914	20210914
15507	HGNC:9831	RAG1	Chromatin regulator	HPA	20210914	20210914
15508	HGNC:9831	RAG1	DNA-binding	HPA	20210914	20210914
15509	HGNC:9831	RAG1	Endonuclease	HPA	20210914	20210914
15510	HGNC:9831	RAG1	Hydrolase	HPA	20210914	20210914
15511	HGNC:9831	RAG1	Multifunctional enzyme	HPA	20210914	20210914
15512	HGNC:9831	RAG1	Nuclease	HPA	20210914	20210914
15513	HGNC:9831	RAG1	Transferase	HPA	20210914	20210914
15514	HGNC:9832	RAG2	Chromatin regulator	HPA	20210914	20210914
15515	HGNC:9834	RAI1	Activator	HPA	20210914	20210914
15516	HGNC:9839	RALA	Hydrolase	HPA	20210914	20210914
15517	HGNC:9840	RALB	Hydrolase	HPA	20210914	20210914
15518	HGNC:9841	RALBP1	GTPase activation	HPA	20210914	20210914
15519	HGNC:17770	RALGAPA1	GTPase activation	HPA	20210914	20210914
15520	HGNC:16207	RALGAPA2	GTPase activation	HPA	20210914	20210914
15521	HGNC:29221	RALGAPB	GTPase activation	HPA	20210914	20210914
15522	HGNC:9842	RALGDS	Guanine-nucleotide releasing factor	HPA	20210914	20210914
15523	HGNC:16851	RALGPS1	Guanine-nucleotide releasing factor	HPA	20210914	20210914
15524	HGNC:30279	RALGPS2	Guanine-nucleotide releasing factor	HPA	20210914	20210914
15525	HGNC:15921	RALY	Ribonucleoprotein	HPA	20210914	20210914
15526	HGNC:15921	RALY	RNA-binding	HPA	20210914	20210914
15527	HGNC:27036	RALYL	RNA-binding	HPA	20210914	20210914
15528	HGNC:9843	RAMP1	Receptor	HPA	20210914	20210914
15529	HGNC:9844	RAMP2	Receptor	HPA	20210914	20210914
15530	HGNC:9845	RAMP3	Receptor	HPA	20210914	20210914
15531	HGNC:9847	RANBP1	GTPase activation	HPA	20210914	20210914
15532	HGNC:9848	RANBP2	RNA-binding	HPA	20210914	20210914
15533	HGNC:9848	RANBP2	Transferase	HPA	20210914	20210914
15534	HGNC:9854	RANGAP1	GTPase activation	HPA	20210914	20210914
15535	HGNC:17679	RANGRF	Guanine-nucleotide releasing factor	HPA	20210914	20210914
15536	HGNC:9855	RAP1A	Hydrolase	HPA	20210914	20210914
15537	HGNC:9857	RAP1B	Hydrolase	HPA	20210914	20210914
15538	HGNC:9858	RAP1GAP	GTPase activation	HPA	20210914	20210914
15539	HGNC:29176	RAP1GAP2	GTPase activation	HPA	20210914	20210914
15540	HGNC:9859	RAP1GDS1	GTPase activation	HPA	20210914	20210914
15541	HGNC:9861	RAP2A	Hydrolase	HPA	20210914	20210914
15542	HGNC:9862	RAP2B	Hydrolase	HPA	20210914	20210914
15543	HGNC:21165	RAP2C	Hydrolase	HPA	20210914	20210914
15544	HGNC:4568	RAPGEF1	Guanine-nucleotide releasing factor	HPA	20210914	20210914
15545	HGNC:16854	RAPGEF2	Developmental protein	HPA	20210914	20210914
15546	HGNC:16854	RAPGEF2	GTPase activation	HPA	20210914	20210914
15547	HGNC:16854	RAPGEF2	Guanine-nucleotide releasing factor	HPA	20210914	20210914
15548	HGNC:16629	RAPGEF3	Guanine-nucleotide releasing factor	HPA	20210914	20210914
15549	HGNC:16626	RAPGEF4	Guanine-nucleotide releasing factor	HPA	20210914	20210914
15550	HGNC:16862	RAPGEF5	Guanine-nucleotide releasing factor	HPA	20210914	20210914
15551	HGNC:20655	RAPGEF6	Guanine-nucleotide releasing factor	HPA	20210914	20210914
15552	HGNC:17428	RAPGEFL1	Guanine-nucleotide releasing factor	HPA	20210914	20210914
15553	HGNC:9864	RARA	DNA-binding	HPA	20210914	20210914
15554	HGNC:9864	RARA	Receptor	HPA	20210914	20210914
15555	HGNC:9865	RARB	DNA-binding	HPA	20210914	20210914
15556	HGNC:9865	RARB	Receptor	HPA	20210914	20210914
15557	HGNC:9866	RARG	DNA-binding	HPA	20210914	20210914
15558	HGNC:9866	RARG	Receptor	HPA	20210914	20210914
15559		RARRES3	Hydrolase	HPA	20210914	20210914
15560		RARRES3	Transferase	HPA	20210914	20210914
15561		RARS	Aminoacyl-tRNA synthetase	HPA	20210914	20210914
15562	HGNC:9869	RARS	Ligase	HPA	20210914	20210914
15563	HGNC:21406	RARS2	Aminoacyl-tRNA synthetase	HPA	20210914	20210914
15564	HGNC:21406	RARS2	Ligase	HPA	20210914	20210914
15565	HGNC:9871	RASA1	GTPase activation	HPA	20210914	20210914
15566	HGNC:9872	RASA2	GTPase activation	HPA	20210914	20210914
15567	HGNC:20331	RASA3	GTPase activation	HPA	20210914	20210914
15568	HGNC:23181	RASA4	GTPase activation	HPA	20210914	20210914
15569	HGNC:35202	RASA4B	GTPase activation	HPA	20210914	20210914
15570	HGNC:9873	RASAL1	GTPase activation	HPA	20210914	20210914
15571	HGNC:9874	RASAL2	GTPase activation	HPA	20210914	20210914
15572	HGNC:26129	RASAL3	GTPase activation	HPA	20210914	20210914
15573	HGNC:24246	RASGEF1A	Guanine-nucleotide releasing factor	HPA	20210914	20210914
15574	HGNC:24881	RASGEF1B	Guanine-nucleotide releasing factor	HPA	20210914	20210914
15575	HGNC:27400	RASGEF1C	Guanine-nucleotide releasing factor	HPA	20210914	20210914
15576	HGNC:9875	RASGRF1	Guanine-nucleotide releasing factor	HPA	20210914	20210914
15577	HGNC:9876	RASGRF2	Calmodulin-binding	HPA	20210914	20210914
15578	HGNC:9876	RASGRF2	Guanine-nucleotide releasing factor	HPA	20210914	20210914
15579	HGNC:9878	RASGRP1	Guanine-nucleotide releasing factor	HPA	20210914	20210914
15580	HGNC:9879	RASGRP2	Guanine-nucleotide releasing factor	HPA	20210914	20210914
15581	HGNC:14545	RASGRP3	Guanine-nucleotide releasing factor	HPA	20210914	20210914
15582	HGNC:18958	RASGRP4	Guanine-nucleotide releasing factor	HPA	20210914	20210914
15583	HGNC:16954	RASL10A	Hydrolase	HPA	20210914	20210914
15584	HGNC:30295	RASL10B	Hydrolase	HPA	20210914	20210914
15585	HGNC:23802	RASL11A	Hydrolase	HPA	20210914	20210914
15586	HGNC:23804	RASL11B	Hydrolase	HPA	20210914	20210914
15587	HGNC:30289	RASL12	Hydrolase	HPA	20210914	20210914
15588	HGNC:30296	RAVER1	RNA-binding	HPA	20210914	20210914
15589	HGNC:25577	RAVER2	RNA-binding	HPA	20210914	20210914
15590	HGNC:18662	RAX	Developmental protein	HPA	20210914	20210914
15591	HGNC:18662	RAX	DNA-binding	HPA	20210914	20210914
15592	HGNC:18286	RAX2	DNA-binding	HPA	20210914	20210914
15593	HGNC:9884	RB1	Chromatin regulator	HPA	20210914	20210914
15594	HGNC:9884	RB1	DNA-binding	HPA	20210914	20210914
15595	HGNC:9884	RB1	Repressor	HPA	20210914	20210914
15596	HGNC:17680	RBAK	Activator	HPA	20210914	20210914
15597	HGNC:17680	RBAK	Repressor	HPA	20210914	20210914
15598	HGNC:9887	RBBP4	Chromatin regulator	HPA	20210914	20210914
15599	HGNC:9887	RBBP4	Repressor	HPA	20210914	20210914
15600	HGNC:9888	RBBP5	Chromatin regulator	HPA	20210914	20210914
15601	HGNC:9889	RBBP6	Transferase	HPA	20210914	20210914
15602	HGNC:9890	RBBP7	Chaperone	HPA	20210914	20210914
15603	HGNC:9890	RBBP7	Chromatin regulator	HPA	20210914	20210914
15604	HGNC:9890	RBBP7	Repressor	HPA	20210914	20210914
15605	HGNC:9891	RBBP8	DNA-binding	HPA	20210914	20210914
15606	HGNC:9891	RBBP8	Endonuclease	HPA	20210914	20210914
15607	HGNC:9891	RBBP8	Hydrolase	HPA	20210914	20210914
15608	HGNC:9891	RBBP8	Nuclease	HPA	20210914	20210914
15609	HGNC:9892	RBBP9	Hydrolase	HPA	20210914	20210914
15610	HGNC:15864	RBCK1	Transferase	HPA	20210914	20210914
15611	HGNC:18222	RBFOX1	RNA-binding	HPA	20210914	20210914
15612	HGNC:9906	RBFOX2	RNA-binding	HPA	20210914	20210914
15613	HGNC:27097	RBFOX3	RNA-binding	HPA	20210914	20210914
15614	HGNC:30325	RBKS	Kinase	HPA	20210914	20210914
15615	HGNC:30325	RBKS	Transferase	HPA	20210914	20210914
15616	HGNC:9893	RBL1	Chromatin regulator	HPA	20210914	20210914
15617	HGNC:9893	RBL1	Repressor	HPA	20210914	20210914
15618	HGNC:9894	RBL2	Chromatin regulator	HPA	20210914	20210914
15619	HGNC:9894	RBL2	DNA-binding	HPA	20210914	20210914
15620	HGNC:9894	RBL2	Repressor	HPA	20210914	20210914
15621	HGNC:9896	RBM10	RNA-binding	HPA	20210914	20210914
15622	HGNC:9897	RBM11	Developmental protein	HPA	20210914	20210914
15623	HGNC:9897	RBM11	RNA-binding	HPA	20210914	20210914
15624	HGNC:9898	RBM12	RNA-binding	HPA	20210914	20210914
15625	HGNC:32310	RBM12B	RNA-binding	HPA	20210914	20210914
15626	HGNC:14219	RBM14	Repressor	HPA	20210914	20210914
15627	HGNC:14219	RBM14	RNA-binding	HPA	20210914	20210914
15628	HGNC:14959	RBM15	RNA-binding	HPA	20210914	20210914
15629	HGNC:24303	RBM15B	RNA-binding	HPA	20210914	20210914
15630	HGNC:16944	RBM17	RNA-binding	HPA	20210914	20210914
15631	HGNC:28413	RBM18	RNA-binding	HPA	20210914	20210914
15632	HGNC:29098	RBM19	Developmental protein	HPA	20210914	20210914
15633	HGNC:29098	RBM19	RNA-binding	HPA	20210914	20210914
15634	HGNC:27424	RBM20	RNA-binding	HPA	20210914	20210914
15635	HGNC:25503	RBM22	RNA-binding	HPA	20210914	20210914
15636	HGNC:20155	RBM23	RNA-binding	HPA	20210914	20210914
15637	HGNC:21539	RBM24	RNA-binding	HPA	20210914	20210914
15638	HGNC:23244	RBM25	RNA-binding	HPA	20210914	20210914
15639	HGNC:20327	RBM26	RNA-binding	HPA	20210914	20210914
15640	HGNC:29243	RBM27	RNA-binding	HPA	20210914	20210914
15641	HGNC:21863	RBM28	RNA-binding	HPA	20210914	20210914
15642	HGNC:9900	RBM3	RNA-binding	HPA	20210914	20210914
15643	HGNC:27223	RBM33	RNA-binding	HPA	20210914	20210914
15644	HGNC:28965	RBM34	RNA-binding	HPA	20210914	20210914
15645	HGNC:15818	RBM38	RNA-binding	HPA	20210914	20210914
15646	HGNC:15923	RBM39	Activator	HPA	20210914	20210914
15647	HGNC:15923	RBM39	RNA-binding	HPA	20210914	20210914
15648	HGNC:9901	RBM4	Activator	HPA	20210914	20210914
15649	HGNC:9901	RBM4	RNA-binding	HPA	20210914	20210914
15650	HGNC:25617	RBM41	RNA-binding	HPA	20210914	20210914
15651	HGNC:28117	RBM42	RNA-binding	HPA	20210914	20210914
15652	HGNC:24790	RBM43	RNA-binding	HPA	20210914	20210914
15653	HGNC:24756	RBM44	RNA-binding	HPA	20210914	20210914
15654	HGNC:24468	RBM45	Developmental protein	HPA	20210914	20210914
15655	HGNC:24468	RBM45	RNA-binding	HPA	20210914	20210914
15656	HGNC:28401	RBM46	RNA-binding	HPA	20210914	20210914
15657	HGNC:30358	RBM47	RNA-binding	HPA	20210914	20210914
15658	HGNC:21785	RBM48	RNA-binding	HPA	20210914	20210914
15659	HGNC:28842	RBM4B	Activator	HPA	20210914	20210914
15660	HGNC:28842	RBM4B	RNA-binding	HPA	20210914	20210914
15661	HGNC:9902	RBM5	RNA-binding	HPA	20210914	20210914
15662	HGNC:9903	RBM6	RNA-binding	HPA	20210914	20210914
15663	HGNC:9904	RBM7	RNA-binding	HPA	20210914	20210914
15664	HGNC:9905	RBM8A	RNA-binding	HPA	20210914	20210914
15665	HGNC:9907	RBMS1	DNA-binding	HPA	20210914	20210914
15666	HGNC:9907	RBMS1	RNA-binding	HPA	20210914	20210914
15667	HGNC:9909	RBMS2	RNA-binding	HPA	20210914	20210914
15668	HGNC:13427	RBMS3	RNA-binding	HPA	20210914	20210914
15669	HGNC:9910	RBMX	Activator	HPA	20210914	20210914
15670	HGNC:9910	RBMX	Repressor	HPA	20210914	20210914
15671	HGNC:9910	RBMX	Ribonucleoprotein	HPA	20210914	20210914
15672	HGNC:9910	RBMX	RNA-binding	HPA	20210914	20210914
15673	HGNC:24282	RBMX2	RNA-binding	HPA	20210914	20210914
15674	HGNC:25073	RBMXL1	Ribonucleoprotein	HPA	20210914	20210914
15675	HGNC:25073	RBMXL1	RNA-binding	HPA	20210914	20210914
15676	HGNC:17886	RBMXL2	Ribonucleoprotein	HPA	20210914	20210914
15677	HGNC:17886	RBMXL2	RNA-binding	HPA	20210914	20210914
15678	HGNC:26859	RBMXL3	RNA-binding	HPA	20210914	20210914
15679	HGNC:9912	RBMY1A1	Activator	HPA	20210914	20210914
15680	HGNC:9912	RBMY1A1	RNA-binding	HPA	20210914	20210914
15681	HGNC:23914	RBMY1B	RNA-binding	HPA	20210914	20210914
15682	HGNC:23915	RBMY1D	RNA-binding	HPA	20210914	20210914
15683	HGNC:23916	RBMY1E	RNA-binding	HPA	20210914	20210914
15684	HGNC:23974	RBMY1F	RNA-binding	HPA	20210914	20210914
15685	HGNC:23917	RBMY1J	RNA-binding	HPA	20210914	20210914
15686	HGNC:5724	RBPJ	Activator	HPA	20210914	20210914
15687	HGNC:5724	RBPJ	DNA-binding	HPA	20210914	20210914
15688	HGNC:5724	RBPJ	Repressor	HPA	20210914	20210914
15689	HGNC:13761	RBPJL	DNA-binding	HPA	20210914	20210914
15690	HGNC:19097	RBPMS	Activator	HPA	20210914	20210914
15691	HGNC:19097	RBPMS	RNA-binding	HPA	20210914	20210914
15692	HGNC:19098	RBPMS2	Developmental protein	HPA	20210914	20210914
15693	HGNC:19098	RBPMS2	RNA-binding	HPA	20210914	20210914
15694	HGNC:9928	RBX1	Transferase	HPA	20210914	20210914
15695	HGNC:29434	RC3H1	RNA-binding	HPA	20210914	20210914
15696	HGNC:29434	RC3H1	Transferase	HPA	20210914	20210914
15697	HGNC:21461	RC3H2	Repressor	HPA	20210914	20210914
15698	HGNC:21461	RC3H2	RNA-binding	HPA	20210914	20210914
15699	HGNC:21461	RC3H2	Transferase	HPA	20210914	20210914
15700	HGNC:18243	RCBTB1	Chromatin regulator	HPA	20210914	20210914
15701	HGNC:1913	RCC1	DNA-binding	HPA	20210914	20210914
15702	HGNC:1913	RCC1	Guanine-nucleotide releasing factor	HPA	20210914	20210914
15703	HGNC:14948	RCC1L	Guanine-nucleotide releasing factor	HPA	20210914	20210914
15704	HGNC:14948	RCC1L	RNA-binding	HPA	20210914	20210914
15705	HGNC:14948	RCC1L	rRNA-binding	HPA	20210914	20210914
15706	HGNC:30297	RCC2	Guanine-nucleotide releasing factor	HPA	20210914	20210914
15707	HGNC:30457	RCCD1	Chromatin regulator	HPA	20210914	20210914
15708	HGNC:13721	RCE1	Hydrolase	HPA	20210914	20210914
15709	HGNC:13721	RCE1	Protease	HPA	20210914	20210914
15710	HGNC:17479	RCHY1	Transferase	HPA	20210914	20210914
15711	HGNC:21145	RCN3	Chaperone	HPA	20210914	20210914
15712	HGNC:17441	RCOR1	Chromatin regulator	HPA	20210914	20210914
15713	HGNC:17441	RCOR1	Repressor	HPA	20210914	20210914
15714	HGNC:27455	RCOR2	Repressor	HPA	20210914	20210914
15715	HGNC:25594	RCOR3	Repressor	HPA	20210914	20210914
15716	HGNC:19975	RDH10	Oxidoreductase	HPA	20210914	20210914
15717	HGNC:17964	RDH11	Oxidoreductase	HPA	20210914	20210914
15718	HGNC:19977	RDH12	Oxidoreductase	HPA	20210914	20210914
15719	HGNC:19978	RDH13	Oxidoreductase	HPA	20210914	20210914
15720	HGNC:19979	RDH14	Oxidoreductase	HPA	20210914	20210914
15721	HGNC:29674	RDH16	Oxidoreductase	HPA	20210914	20210914
15722	HGNC:9940	RDH5	Oxidoreductase	HPA	20210914	20210914
15723	HGNC:19950	RDM1	DNA-binding	HPA	20210914	20210914
15724	HGNC:19950	RDM1	RNA-binding	HPA	20210914	20210914
15725	HGNC:9944	RDX	Actin capping	HPA	20210914	20210914
15726	HGNC:9944	RDX	Actin-binding	HPA	20210914	20210914
15727	HGNC:11345	RECK	Protease inhibitor	HPA	20210914	20210914
15728	HGNC:11345	RECK	Serine protease inhibitor	HPA	20210914	20210914
15729	HGNC:9948	RECQL	DNA-binding	HPA	20210914	20210914
15730	HGNC:9948	RECQL	Helicase	HPA	20210914	20210914
15731	HGNC:9948	RECQL	Hydrolase	HPA	20210914	20210914
15732	HGNC:9950	RECQL5	Helicase	HPA	20210914	20210914
15733	HGNC:9950	RECQL5	Hydrolase	HPA	20210914	20210914
15734	HGNC:8601	REG3A	Antimicrobial	HPA	20210914	20210914
15735	HGNC:29595	REG3G	Antimicrobial	HPA	20210914	20210914
15736	HGNC:9954	REL	Activator	HPA	20210914	20210914
15737	HGNC:9954	REL	DNA-binding	HPA	20210914	20210914
15738	HGNC:9955	RELA	Activator	HPA	20210914	20210914
15739	HGNC:9955	RELA	DNA-binding	HPA	20210914	20210914
15740	HGNC:9956	RELB	Activator	HPA	20210914	20210914
15741	HGNC:9956	RELB	DNA-binding	HPA	20210914	20210914
15742	HGNC:9956	RELB	Repressor	HPA	20210914	20210914
15743	HGNC:9957	RELN	Developmental protein	HPA	20210914	20210914
15744	HGNC:9957	RELN	Hydrolase	HPA	20210914	20210914
15745	HGNC:9957	RELN	Protease	HPA	20210914	20210914
15746	HGNC:9957	RELN	Serine protease	HPA	20210914	20210914
15747	HGNC:13764	RELT	Receptor	HPA	20210914	20210914
15748	HGNC:15922	REM1	Calmodulin-binding	HPA	20210914	20210914
15749	HGNC:9958	REN	Aspartyl protease	HPA	20210914	20210914
15750	HGNC:9958	REN	Hydrolase	HPA	20210914	20210914
15751	HGNC:9958	REN	Protease	HPA	20210914	20210914
15752	HGNC:9959	RENBP	Isomerase	HPA	20210914	20210914
15753	HGNC:17922	REPIN1	DNA-binding	HPA	20210914	20210914
15754	HGNC:9965	RERE	Developmental protein	HPA	20210914	20210914
15755	HGNC:9965	RERE	Repressor	HPA	20210914	20210914
15756	HGNC:15980	RERG	Hydrolase	HPA	20210914	20210914
15757	HGNC:26213	RERGL	Hydrolase	HPA	20210914	20210914
15758	HGNC:9966	REST	Repressor	HPA	20210914	20210914
15759	HGNC:9967	RET	Kinase	HPA	20210914	20210914
15760	HGNC:9967	RET	Transferase	HPA	20210914	20210914
15761	HGNC:9967	RET	Tyrosine-protein kinase	HPA	20210914	20210914
15762	HGNC:20389	RETN	Hormone	HPA	20210914	20210914
15763	HGNC:20388	RETNLB	Hormone	HPA	20210914	20210914
15764	HGNC:25991	RETSAT	Oxidoreductase	HPA	20210914	20210914
15765	HGNC:14060	REV1	DNA-binding	HPA	20210914	20210914
15766	HGNC:14060	REV1	Nucleotidyltransferase	HPA	20210914	20210914
15767	HGNC:14060	REV1	Transferase	HPA	20210914	20210914
15768	HGNC:9968	REV3L	DNA-binding	HPA	20210914	20210914
15769	HGNC:9968	REV3L	DNA-directed DNA polymerase	HPA	20210914	20210914
15770	HGNC:9968	REV3L	Nucleotidyltransferase	HPA	20210914	20210914
15771	HGNC:9968	REV3L	Transferase	HPA	20210914	20210914
15772	HGNC:24616	REXO1	Exonuclease	HPA	20210914	20210914
15773	HGNC:24616	REXO1	Hydrolase	HPA	20210914	20210914
15774	HGNC:24616	REXO1	Nuclease	HPA	20210914	20210914
15775	HGNC:17851	REXO2	Exonuclease	HPA	20210914	20210914
15776	HGNC:17851	REXO2	Hydrolase	HPA	20210914	20210914
15777	HGNC:17851	REXO2	Nuclease	HPA	20210914	20210914
15778	HGNC:12820	REXO4	Exonuclease	HPA	20210914	20210914
15779	HGNC:12820	REXO4	Hydrolase	HPA	20210914	20210914
15780	HGNC:12820	REXO4	Nuclease	HPA	20210914	20210914
15781	HGNC:24661	REXO5	Exonuclease	HPA	20210914	20210914
15782	HGNC:24661	REXO5	Hydrolase	HPA	20210914	20210914
15783	HGNC:24661	REXO5	Nuclease	HPA	20210914	20210914
15784	HGNC:24661	REXO5	RNA-binding	HPA	20210914	20210914
15785	HGNC:9969	RFC1	Activator	HPA	20210914	20210914
15786	HGNC:9969	RFC1	DNA-binding	HPA	20210914	20210914
15787	HGNC:9971	RFC3	DNA-binding	HPA	20210914	20210914
15788	HGNC:24821	RFFL	Transferase	HPA	20210914	20210914
15789	HGNC:30324	RFK	Kinase	HPA	20210914	20210914
15790	HGNC:30324	RFK	Transferase	HPA	20210914	20210914
15791	HGNC:9974	RFNG	Developmental protein	HPA	20210914	20210914
15792	HGNC:9974	RFNG	Glycosyltransferase	HPA	20210914	20210914
15793	HGNC:9974	RFNG	Transferase	HPA	20210914	20210914
15794	HGNC:25539	RFWD3	Transferase	HPA	20210914	20210914
15795	HGNC:9982	RFX1	Activator	HPA	20210914	20210914
15796	HGNC:9982	RFX1	DNA-binding	HPA	20210914	20210914
15797	HGNC:9983	RFX2	DNA-binding	HPA	20210914	20210914
15798	HGNC:9984	RFX3	Developmental protein	HPA	20210914	20210914
15799	HGNC:9984	RFX3	DNA-binding	HPA	20210914	20210914
15800	HGNC:9984	RFX3	Repressor	HPA	20210914	20210914
15801	HGNC:9985	RFX4	Activator	HPA	20210914	20210914
15802	HGNC:9985	RFX4	DNA-binding	HPA	20210914	20210914
15803	HGNC:9986	RFX5	Activator	HPA	20210914	20210914
15804	HGNC:9986	RFX5	DNA-binding	HPA	20210914	20210914
15805	HGNC:21478	RFX6	Developmental protein	HPA	20210914	20210914
15806	HGNC:21478	RFX6	DNA-binding	HPA	20210914	20210914
15807	HGNC:25777	RFX7	DNA-binding	HPA	20210914	20210914
15808	HGNC:37253	RFX8	DNA-binding	HPA	20210914	20210914
15809	HGNC:9987	RFXANK	Activator	HPA	20210914	20210914
15810	HGNC:9987	RFXANK	DNA-binding	HPA	20210914	20210914
15811	HGNC:9988	RFXAP	DNA-binding	HPA	20210914	20210914
15812	HGNC:30281	RGL1	Guanine-nucleotide releasing factor	HPA	20210914	20210914
15813	HGNC:9769	RGL2	Guanine-nucleotide releasing factor	HPA	20210914	20210914
15814	HGNC:30282	RGL3	Guanine-nucleotide releasing factor	HPA	20210914	20210914
15815	HGNC:31911	RGL4	Guanine-nucleotide releasing factor	HPA	20210914	20210914
15816	HGNC:9989	RGN	Hydrolase	HPA	20210914	20210914
15817	HGNC:21965	RGP1	Guanine-nucleotide releasing factor	HPA	20210914	20210914
15818	HGNC:9990	RGR	G-protein coupled receptor	HPA	20210914	20210914
15819	HGNC:9990	RGR	Photoreceptor protein	HPA	20210914	20210914
15820	HGNC:9990	RGR	Receptor	HPA	20210914	20210914
15821	HGNC:9990	RGR	Retinal protein	HPA	20210914	20210914
15822	HGNC:9990	RGR	Transducer	HPA	20210914	20210914
15823	HGNC:9991	RGS1	GTPase activation	HPA	20210914	20210914
15824	HGNC:9991	RGS1	Signal transduction inhibitor	HPA	20210914	20210914
15825	HGNC:9992	RGS10	GTPase activation	HPA	20210914	20210914
15826	HGNC:9992	RGS10	Signal transduction inhibitor	HPA	20210914	20210914
15827	HGNC:9993	RGS11	Signal transduction inhibitor	HPA	20210914	20210914
15828	HGNC:9994	RGS12	GTPase activation	HPA	20210914	20210914
15829	HGNC:9994	RGS12	Repressor	HPA	20210914	20210914
15830	HGNC:9994	RGS12	Signal transduction inhibitor	HPA	20210914	20210914
15831	HGNC:9995	RGS13	Signal transduction inhibitor	HPA	20210914	20210914
15832	HGNC:9996	RGS14	GTPase activation	HPA	20210914	20210914
15833	HGNC:9996	RGS14	Signal transduction inhibitor	HPA	20210914	20210914
15834	HGNC:9997	RGS16	GTPase activation	HPA	20210914	20210914
15835	HGNC:9997	RGS16	Signal transduction inhibitor	HPA	20210914	20210914
15836	HGNC:14088	RGS17	GTPase activation	HPA	20210914	20210914
15837	HGNC:14088	RGS17	Signal transduction inhibitor	HPA	20210914	20210914
15838	HGNC:14261	RGS18	Signal transduction inhibitor	HPA	20210914	20210914
15839	HGNC:13735	RGS19	Signal transduction inhibitor	HPA	20210914	20210914
15840	HGNC:9998	RGS2	GTPase activation	HPA	20210914	20210914
15841	HGNC:9998	RGS2	Signal transduction inhibitor	HPA	20210914	20210914
15842	HGNC:14600	RGS20	Signal transduction inhibitor	HPA	20210914	20210914
15843	HGNC:26839	RGS21	Signal transduction inhibitor	HPA	20210914	20210914
15844	HGNC:24499	RGS22	Signal transduction inhibitor	HPA	20210914	20210914
15845	HGNC:9999	RGS3	Signal transduction inhibitor	HPA	20210914	20210914
15846	HGNC:10000	RGS4	Signal transduction inhibitor	HPA	20210914	20210914
15847	HGNC:10001	RGS5	Signal transduction inhibitor	HPA	20210914	20210914
15848	HGNC:10002	RGS6	GTPase activation	HPA	20210914	20210914
15849	HGNC:10002	RGS6	Signal transduction inhibitor	HPA	20210914	20210914
15850	HGNC:10003	RGS7	GTPase activation	HPA	20210914	20210914
15851	HGNC:10003	RGS7	Signal transduction inhibitor	HPA	20210914	20210914
15852	HGNC:23271	RGS7BP	Signal transduction inhibitor	HPA	20210914	20210914
15853	HGNC:16810	RGS8	GTPase activation	HPA	20210914	20210914
15854	HGNC:16810	RGS8	Signal transduction inhibitor	HPA	20210914	20210914
15855	HGNC:10004	RGS9	Signal transduction inhibitor	HPA	20210914	20210914
15856	HGNC:30304	RGS9BP	Signal transduction inhibitor	HPA	20210914	20210914
15857	HGNC:23081	RHBDD1	Hydrolase	HPA	20210914	20210914
15858	HGNC:23081	RHBDD1	Protease	HPA	20210914	20210914
15859	HGNC:23081	RHBDD1	Serine protease	HPA	20210914	20210914
15860	HGNC:20561	RHBDF1	Growth factor binding	HPA	20210914	20210914
15861	HGNC:20788	RHBDF2	Growth factor binding	HPA	20210914	20210914
15862	HGNC:10007	RHBDL1	Hydrolase	HPA	20210914	20210914
15863	HGNC:10007	RHBDL1	Protease	HPA	20210914	20210914
15864	HGNC:10007	RHBDL1	Serine protease	HPA	20210914	20210914
15865	HGNC:16083	RHBDL2	Hydrolase	HPA	20210914	20210914
15866	HGNC:16083	RHBDL2	Protease	HPA	20210914	20210914
15867	HGNC:16083	RHBDL2	Serine protease	HPA	20210914	20210914
15868	HGNC:16502	RHBDL3	Hydrolase	HPA	20210914	20210914
15869	HGNC:16502	RHBDL3	Protease	HPA	20210914	20210914
15870	HGNC:16502	RHBDL3	Serine protease	HPA	20210914	20210914
15871	HGNC:10008	RHCE	Blood group antigen	HPA	20210914	20210914
15872	HGNC:10009	RHD	Blood group antigen	HPA	20210914	20210914
