HGNC_ID	Gene_symbol	Previous_symbol
HGNC:3098	TOR1A	DYT1
HGNC:11997	TOR3A	ADIR
HGNC:25981	TOR4A	C9orf167
HGNC:16095	TOX2	C20orf100
HGNC:11972	TOX3	TNRC9
HGNC:20161	TOX4	C14orf92
HGNC:20161	TOX4	KIAA0737
HGNC:16328	TP53BP2P1	PPP1R13AP
HGNC:16104	TP53INP2	C20orf110
HGNC:16197	TP53RK	C20orf64
HGNC:17026	TP53TG1	TP53AP1
HGNC:15856	TP53TG5	C20orf10
HGNC:15979	TP63	TP73L
HGNC:15979	TP63	TP53L
HGNC:15979	TP63	TP53CP
HGNC:29052	TP73-AS1	KIAA0495
HGNC:25058	TPGS1	C19orf20
HGNC:24561	TPGS2	C18orf10
HGNC:12008	TPH1	TPRH
HGNC:12008	TPH1	TPH
HGNC:12010	TPM1	C15orf13
HGNC:12010	TPM1	CMH3
HGNC:12011	TPM2	AMCD1
HGNC:12012	TPM3	NEM1
HGNC:16350	TPM3P1	TPM3L2
HGNC:16556	TPM3P2	TPM5P
HGNC:2073	TPP1	CLN2
HGNC:2073	TPP1	SCAR7
HGNC:19293	TPPP2	C14orf8
HGNC:30413	TPRA1	GPR175
HGNC:24759	TPRG1	FAM79B
HGNC:27007	TPRG1L	FAM79A
HGNC:26894	TPRN	C9orf75
HGNC:26894	TPRN	DFNB79
HGNC:12019	TPSAB1	TPSB1
HGNC:12019	TPSAB1	TPS1
HGNC:12019	TPSAB1	TPS2
HGNC:16742	TPT1P1	TPT1P
HGNC:1249	TPX2	C20orf2
HGNC:1249	TPX2	C20orf1
HGNC:12027	TRA	TCRA
HGNC:12027	TRA	TRA@
HGNC:34914	TRA-AGC1-1	TRNAA34
HGNC:34654	TRA-AGC2-1	TRNAA13
HGNC:34861	TRA-AGC2-2	TRNAA27
HGNC:34865	TRA-AGC3-1	TRNAA28
HGNC:34605	TRA-AGC4-1	TRNAA7
HGNC:34606	TRA-AGC5-1	TRNAA8
HGNC:34601	TRA-AGC6-1	TRNAA6
HGNC:34653	TRA-AGC7-1	TRNAA12
HGNC:33254	TRA-AGC8-1	TRNAA3
HGNC:34966	TRA-AGC8-2	TRNAA39
HGNC:34718	TRA-AGC9-1	TRNAA20
HGNC:34992	TRA-AGC9-2	TRNAA42
HGNC:34690	TRA-AGC10-1	TRNAA18
HGNC:33253	TRA-AGC11-1	TRNAA2
HGNC:34937	TRA-AGC12-1	TRNAA37
HGNC:34894	TRA-AGC12-2	TRNAA31
HGNC:34667	TRA-AGC12-3	TRNAA14
HGNC:34980	TRA-AGC13-1	TRNAA41
HGNC:34619	TRA-AGC13-2	TRNAA9
HGNC:34926	TRA-AGC14-1	TRNAA36
HGNC:34679	TRA-AGC15-1	TRNAA17
HGNC:34879	TRA-AGC16-1	TRNAA30
HGNC:34921	TRA-AGC17-1	TRNAA35
HGNC:34909	TRA-AGC18-1	TRNAA33
HGNC:34775	TRA-AGC18-2	TRNAA22
HGNC:34809	TRA-AGC19-1	TRNAA24
HGNC:34678	TRA-AGC20-1	TRNAA16
HGNC:34755	TRA-AGC21-1	TRNAA21
HGNC:35004	TRA-AGC22-1	TRNAA43
HGNC:35040	TRA-AGC23-1	TRNAA44P
HGNC:34875	TRA-CGC1-1	TRNAA29
HGNC:34969	TRA-CGC2-1	TRNAA40
HGNC:34580	TRA-CGC3-1	TRNAA4
HGNC:34592	TRA-CGC4-1	TRNAA5
HGNC:34963	TRA-CGC5-1	TRNAA38
HGNC:34711	TRA-TGC1-1	TRNAA19
HGNC:34676	TRA-TGC2-1	TRNAA15
HGNC:34846	TRA-TGC3-1	TRNAA26
HGNC:34846	TRA-TGC3-1	TRA-TGC3-2
HGNC:34795	TRA-TGC3-2	TRNAA23
HGNC:34795	TRA-TGC3-2	TRA-TGC3-1
HGNC:34907	TRA-TGC4-1	TRNAA32
HGNC:34625	TRA-TGC5-1	TRNAA10
HGNC:34642	TRA-TGC6-1	TRNAA11
HGNC:12098	TRA-TGC7-1	TRAN
HGNC:12098	TRA-TGC7-1	TRNAA1
HGNC:34819	TRA-TGC8-1	TRNAA25
HGNC:35106	TRA-TGC9-1	TRNAA46P
HGNC:35041	TRA-TGC10-1	TRNAA45P
HGNC:10781	TRA2B	SFRS10
HGNC:27013	TRABD2A	C2orf89
HGNC:1343	TRAF3IP2	C6orf4
HGNC:1343	TRAF3IP2	C6orf5
HGNC:1343	TRAF3IP2	C6orf6
HGNC:1343	TRAF3IP2	C6orf2
HGNC:40005	TRAF3IP2-AS1	TRAF3IP2-AS2
HGNC:40005	TRAF3IP2-AS1	C6orf3
HGNC:40005	TRAF3IP2-AS1	NCRNA00248
HGNC:20456	TRAF7	RFWD1
HGNC:13206	TRAK2	ALS2CR3
HGNC:23068	TRAPPC2	SEDL
HGNC:10710	TRAPPC2B	SEDLP
HGNC:10710	TRAPPC2B	TRAPPC2P1
HGNC:10711	TRAPPC2P2	SEDLP2
HGNC:10712	TRAPPC2P3	SEDLP3
HGNC:10713	TRAPPC2P4	SEDLP4
HGNC:10714	TRAPPC2P5	SEDLP5
HGNC:10715	TRAPPC2P6	SEDLP6
HGNC:10716	TRAPPC2P7	SEDLP7
HGNC:21090	TRAPPC3L	BET3L
HGNC:29169	TRAPPC8	KIAA1012
HGNC:11868	TRAPPC10	TMEM1
HGNC:25751	TRAPPC11	C4orf41
HGNC:24284	TRAPPC12	TTC15
HGNC:25828	TRAPPC13	C5orf44
HGNC:25604	TRAPPC14	C7orf43
HGNC:25604	TRAPPC14	MAP11
HGNC:29592	TRARG1	TUSC5
HGNC:30698	TRAT1	TCRIM
HGNC:12144	TRAV6	TCRAV5S1
HGNC:12155	TRB	TCRB
HGNC:12155	TRB	TRB@
HGNC:12197	TRBV20OR9-2	TCRBV2O
HGNC:12199	TRBV21OR9-2	TCRBV10O
HGNC:12200	TRBV22-1	TRBV22
HGNC:12204	TRBV24OR9-2	TCRBV15O
HGNC:12206	TRBV25OR9-2	TCRBV11O
HGNC:12211	TRBV29OR9-2	TCRBV4O
HGNC:35083	TRC-ACA1-1	TRNAC32P
HGNC:34706	TRC-GCA1-1	TRNAC10
HGNC:34760	TRC-GCA2-1	TRNAC16
HGNC:34760	TRC-GCA2-1	TRC-GCA2-4
HGNC:34611	TRC-GCA2-2	TRNAC5
HGNC:34611	TRC-GCA2-2	TRC-GCA2-1
HGNC:34666	TRC-GCA2-3	TRNAC9
HGNC:34666	TRC-GCA2-3	TRC-GCA2-2
HGNC:34983	TRC-GCA2-4	TRNAC29
HGNC:34983	TRC-GCA2-4	TRC-GCA2-3
HGNC:34658	TRC-GCA3-1	TRNAC8
HGNC:34650	TRC-GCA4-1	TRNAC7
HGNC:34717	TRC-GCA5-1	TRNAC12
HGNC:34741	TRC-GCA6-1	TRNAC14
HGNC:38575	TRC-GCA7-1	TRNAC33
HGNC:34927	TRC-GCA8-1	TRNAC24
HGNC:34813	TRC-GCA9-1	TRNAC18
HGNC:34982	TRC-GCA9-2	TRNAC28
HGNC:34944	TRC-GCA9-3	TRNAC26
HGNC:34947	TRC-GCA9-4	TRNAC27
HGNC:34871	TRC-GCA10-1	TRNAC21
HGNC:34566	TRC-GCA11-1	TRNAC2
HGNC:34634	TRC-GCA12-1	TRNAC6
HGNC:34925	TRC-GCA13-1	TRNAC23
HGNC:35005	TRC-GCA14-1	TRNAC30
HGNC:34830	TRC-GCA15-1	TRNAC19
HGNC:34708	TRC-GCA16-1	TRNAC11
HGNC:34855	TRC-GCA17-1	TRNAC20
HGNC:34608	TRC-GCA18-1	TRNAC4
HGNC:34739	TRC-GCA19-1	TRNAC13
HGNC:34923	TRC-GCA20-1	TRNAC22
HGNC:34943	TRC-GCA21-1	TRNAC25
HGNC:34588	TRC-GCA22-1	TRNAC3
HGNC:34757	TRC-GCA23-1	TRNAC15
HGNC:12250	TRC-GCA24-1	TRC
HGNC:12250	TRC-GCA24-1	TRNAC1
HGNC:35017	TRC-GCA25-1	TRNAC31P
HGNC:12252	TRD	TCRD
HGNC:12252	TRD	TRD@
HGNC:34770	TRD-GTC1-1	TRNAD10
HGNC:34981	TRD-GTC2-1	TRNAD18
HGNC:34798	TRD-GTC2-2	TRNAD11
HGNC:34856	TRD-GTC2-3	TRNAD13
HGNC:34696	TRD-GTC2-4	TRNAD6
HGNC:34682	TRD-GTC2-5	TRNAD5
HGNC:34720	TRD-GTC2-6	TRNAD8
HGNC:34720	TRD-GTC2-6	TRD-GTC2-10
HGNC:34858	TRD-GTC2-7	TRNAD14
HGNC:34858	TRD-GTC2-7	TRD-GTC2-11
HGNC:34802	TRD-GTC2-8	TRNAD12
HGNC:34802	TRD-GTC2-8	TRD-GTC2-6
HGNC:34911	TRD-GTC2-9	TRNAD15
HGNC:34911	TRD-GTC2-9	TRD-GTC2-7
HGNC:34915	TRD-GTC2-10	TRNAD16
HGNC:34915	TRD-GTC2-10	TRD-GTC2-8
HGNC:34951	TRD-GTC2-11	TRNAD17
HGNC:34951	TRD-GTC2-11	TRD-GTC2-9
HGNC:34763	TRD-GTC3-1	TRNAD9
HGNC:34551	TRD-GTC4-1	TRNAD2
HGNC:34620	TRD-GTC5-1	TRNAD3
HGNC:34712	TRD-GTC6-1	TRNAD7
HGNC:34647	TRD-GTC7-1	TRNAD4
HGNC:35000	TRD-GTC8-1	TRNAD19
HGNC:12251	TRD-GTC9-1	TRD
HGNC:12251	TRD-GTC9-1	TRNAD1
HGNC:35070	TRD-GTC10-1	TRNAD20P
HGNC:2977	TRDMT1	DNMT2
HGNC:34952	TRE-CTC1-1	TRNAE21
HGNC:34651	TRE-CTC1-2	TRNAE13
HGNC:34953	TRE-CTC1-3	TRNAE22
HGNC:34822	TRE-CTC1-4	TRNAE18
HGNC:34576	TRE-CTC1-5	TRNAE5
HGNC:34583	TRE-CTC1-6	TRNAE6
HGNC:34832	TRE-CTC1-7	TRNAE19
HGNC:34978	TRE-CTC2-1	TRNAE24
HGNC:34564	TRE-CTC3-1	TRNAE4
HGNC:35081	TRE-CTC4-1	TRNAE39P
HGNC:34799	TRE-CTC5-1	TRNAE17
HGNC:34986	TRE-CTC6-1	TRNAE25
HGNC:35065	TRE-CTC7-1	TRNAE36P
HGNC:34603	TRE-CTC8-1	TRNAE9
HGNC:35069	TRE-CTC9-1	TRNAE38P
HGNC:35109	TRE-CTC10-1	TRNAE43P
HGNC:35061	TRE-CTC11-1	TRNAE35P
HGNC:35010	TRE-CTC12-1	TRNAE27P
HGNC:35031	TRE-CTC13-1	TRNAE31P
HGNC:35020	TRE-CTC14-1	TRNAE28P
HGNC:35104	TRE-CTC15-1	TRNAE41P
HGNC:35105	TRE-CTC16-1	TRNAE42P
HGNC:34675	TRE-CTC17-1	TRNAE14
HGNC:35067	TRE-CTC18-1	TRNAE37P
HGNC:34987	TRE-TTC1-1	TRNAE26
HGNC:34987	TRE-TTC1-1	TRE-TTC1-2
HGNC:34901	TRE-TTC1-2	TRNAE20
HGNC:34901	TRE-TTC1-2	TRE-TTC1-1
HGNC:34589	TRE-TTC2-1	TRNAE7
HGNC:34622	TRE-TTC2-2	TRNAE11
HGNC:12265	TRE-TTC3-1	TRE
HGNC:12265	TRE-TTC3-1	TRNAE1
HGNC:38581	TRE-TTC4-1	TRNAE44
HGNC:34976	TRE-TTC4-2	TRNAE23
HGNC:34590	TRE-TTC5-1	TRNAE8
HGNC:35037	TRE-TTC6-1	TRNAE32P
HGNC:35028	TRE-TTC7-1	TRNAE30P
HGNC:34627	TRE-TTC8-1	TRNAE12
HGNC:35093	TRE-TTC9-1	TRNAE40P
HGNC:35025	TRE-TTC10-1	TRNAE29P
HGNC:34691	TRE-TTC11-1	TRNAE15
HGNC:34557	TRE-TTC12-1	TRNAE3
HGNC:34613	TRE-TTC13-1	TRNAE10
HGNC:35058	TRE-TTC14-1	TRNAE34P
HGNC:35057	TRE-TTC15-1	TRNAE33P
HGNC:34773	TRE-TTC16-1	TRNAE16
HGNC:21092	TREML2	C6orf76
HGNC:30806	TREML3P	TREML3
HGNC:30808	TREML5P	TREML2P
HGNC:30808	TREML5P	TREML2P1
HGNC:18273	TRERF1	BCAR2
HGNC:44307	TRERNA1	LINC00651
HGNC:12269	TREX1	AGS1
HGNC:34699	TRF-GAA1-1	TRNAF3
HGNC:34699	TRF-GAA1-1	TRF-GAA1-5
HGNC:34817	TRF-GAA1-2	TRNAF7
HGNC:34817	TRF-GAA1-2	TRF-GAA1-6
HGNC:34984	TRF-GAA1-3	TRNAF11
HGNC:34984	TRF-GAA1-3	TRF-GAA1-1
HGNC:33259	TRF-GAA1-4	TRNAF2
HGNC:33259	TRF-GAA1-4	TRF-GAA1-2
HGNC:34814	TRF-GAA1-5	TRNAF6
HGNC:34814	TRF-GAA1-5	TRF-GAA1-3
HGNC:34873	TRF-GAA1-6	TRNAF10
HGNC:34873	TRF-GAA1-6	TRF-GAA1-4
HGNC:33255	TRF-GAA2-1	TRNAF1
HGNC:34732	TRF-GAA3-1	TRNAF5
HGNC:34859	TRF-GAA4-1	TRNAF9
HGNC:34707	TRF-GAA5-1	TRNAF4
HGNC:34825	TRF-GAA6-1	TRNAF8
HGNC:34990	TRF-GAA7-1	TRNAF12
HGNC:35016	TRF-GAA8-1	TRNAF13P
HGNC:35110	TRF-GAA9-1	TRNAF17P
HGNC:35072	TRF-GAA10-1	TRNAF16P
HGNC:35045	TRF-GAA11-1	TRNAF15P
HGNC:35044	TRF-GAA12-1	TRNAF14P
HGNC:12271	TRG	TCRG
HGNC:12271	TRG	TRG@
HGNC:38580	TRG-CCC1-1	TRNAG37
HGNC:34864	TRG-CCC1-2	TRNAG28
HGNC:34794	TRG-CCC2-1	TRNAG22
HGNC:34794	TRG-CCC2-1	TRG-CCC2-2
HGNC:14183	TRG-CCC2-2	TRG4
HGNC:14183	TRG-CCC2-2	TRNAG4
HGNC:14183	TRG-CCC2-2	TRG-CCC2-1
HGNC:34841	TRG-CCC3-1	TRNAG26
HGNC:35059	TRG-CCC4-1	TRNAV35P
HGNC:35059	TRG-CCC4-1	TRNAG36
HGNC:34604	TRG-CCC5-1	TRNAG10
HGNC:35073	TRG-CCC6-1	TRNAG34P
HGNC:35030	TRG-CCC7-1	TRNAG32P
HGNC:34934	TRG-GCC1-1	TRNAG30
HGNC:34815	TRG-GCC1-2	TRNAG23
HGNC:34793	TRG-GCC1-3	TRNAG21
HGNC:34722	TRG-GCC1-4	TRNAG15
HGNC:34850	TRG-GCC1-5	TRNAG27
HGNC:34948	TRG-GCC2-1	TRNAG31
HGNC:34771	TRG-GCC2-2	TRNAG19
HGNC:34771	TRG-GCC2-2	TRG-GCC2-5
HGNC:34881	TRG-GCC2-3	TRNAG29
HGNC:34881	TRG-GCC2-3	TRG-GCC2-6
HGNC:34533	TRG-GCC2-4	TRNAG6
HGNC:34533	TRG-GCC2-4	TRG-GCC2-2
HGNC:34725	TRG-GCC2-5	TRNAG16
HGNC:34725	TRG-GCC2-5	TRG-GCC2-3
HGNC:12273	TRG-GCC2-6	TRG2
HGNC:12273	TRG-GCC2-6	TRNAG2
HGNC:12273	TRG-GCC2-6	TRG-GCC2-4
HGNC:12282	TRG-GCC3-1	TRGL1
HGNC:12282	TRG-GCC3-1	TRG5
HGNC:12282	TRG-GCC3-1	TRNAG5
HGNC:34838	TRG-GCC4-1	TRNAG25
HGNC:34783	TRG-GCC5-1	TRNAG20
HGNC:34641	TRG-GCC6-1	TRNAG12
HGNC:12274	TRG-TCC1-1	TRG3
HGNC:12274	TRG-TCC1-1	TRNAG3
HGNC:34623	TRG-TCC2-1	TRNAG11
HGNC:34823	TRG-TCC2-2	TRNAG24
HGNC:34703	TRG-TCC2-3	TRNAG13
HGNC:34751	TRG-TCC2-4	TRNAG17
HGNC:34598	TRG-TCC2-5	TRNAG9
HGNC:34570	TRG-TCC2-6	TRNAG8
HGNC:34769	TRG-TCC3-1	TRNAG18
HGNC:34554	TRG-TCC4-1	TRNAG7
HGNC:35032	TRG-TCC5-1	TRNAG33P
HGNC:35086	TRG-TCC6-1	TRNAG35P
HGNC:12275	TRGC1	TCRGC1
HGNC:12276	TRGC2	TCRGC2
HGNC:12277	TRGJ1	TCRGJ1
HGNC:12278	TRGJ2	TCRGJ2
HGNC:12279	TRGJP	TCRGJP
HGNC:12280	TRGJP1	TCRGJP1
HGNC:12281	TRGJP2	TCRGJP2
HGNC:12284	TRGV1	TCRGV1
HGNC:12287	TRGV2	TCRGV2
HGNC:12288	TRGV3	TCRGV3
HGNC:12289	TRGV4	TCRGV4
HGNC:12290	TRGV5	TCRGV5
HGNC:12291	TRGV5P	TCRGV5P
HGNC:12292	TRGV6	TCRGV6
HGNC:12293	TRGV7	TCRGV7
HGNC:12294	TRGV8	TCRGV8
HGNC:12295	TRGV9	TCRGV9
HGNC:12285	TRGV10	TCRGV10
HGNC:12286	TRGV11	TCRGV11
HGNC:12296	TRGVA	TCRGVA
HGNC:12297	TRGVB	TCRGVB
HGNC:34535	TRH-GTG1-1	TRNAH4
HGNC:34902	TRH-GTG1-2	TRNAH10
HGNC:34874	TRH-GTG1-3	TRNAH9
HGNC:34736	TRH-GTG1-4	TRNAH7
HGNC:34538	TRH-GTG1-5	TRNAH3
HGNC:34538	TRH-GTG1-5	TRH-GTG1-8
HGNC:33260	TRH-GTG1-6	TRNAH5
HGNC:33260	TRH-GTG1-6	TRH-GTG1-9
HGNC:34536	TRH-GTG1-7	TRNAH1
HGNC:34536	TRH-GTG1-7	TRH-GTG1-5
HGNC:34537	TRH-GTG1-8	TRNAH2
HGNC:34537	TRH-GTG1-8	TRH-GTG1-6
HGNC:34624	TRH-GTG1-9	TRNAH6
HGNC:34624	TRH-GTG1-9	TRH-GTG1-7
HGNC:34918	TRH-GTG2-1	TRNAH11
HGNC:34805	TRH-GTG3-1	TRNAH8
HGNC:34812	TRI-AAT1-1	TRNAI12
HGNC:34630	TRI-AAT2-1	TRNAI4
HGNC:34776	TRI-AAT3-1	TRNAI11
HGNC:34961	TRI-AAT4-1	TRNAI24
HGNC:34715	TRI-AAT5-1	TRNAI9
HGNC:34715	TRI-AAT5-1	TRI-AAT5-3
HGNC:34904	TRI-AAT5-2	TRNAI20
HGNC:34904	TRI-AAT5-2	TRI-AAT5-4
HGNC:34877	TRI-AAT5-3	TRNAI17
HGNC:34877	TRI-AAT5-3	TRI-AAT5-5
HGNC:34839	TRI-AAT5-4	TRNAI15
HGNC:34839	TRI-AAT5-4	TRI-AAT5-1
HGNC:34955	TRI-AAT5-5	TRNAI23
HGNC:34955	TRI-AAT5-5	TRI-AAT5-2
HGNC:34940	TRI-AAT6-1	TRNAI22
HGNC:34710	TRI-AAT7-1	TRNAI8
HGNC:34970	TRI-AAT7-2	TRNAI25
HGNC:34656	TRI-AAT8-1	TRNAI5
HGNC:12300	TRI-AAT9-1	TRI
HGNC:12300	TRI-AAT9-1	TRNAI1
HGNC:35034	TRI-AAT10-1	TRNAI28P
HGNC:35047	TRI-AAT11-1	TRNAI29P
HGNC:35054	TRI-AAT12-1	TRNAI30P
HGNC:34694	TRI-GAT1-1	TRNAI7
HGNC:34609	TRI-GAT1-2	TRNAI3
HGNC:34996	TRI-GAT1-3	TRNAI26
HGNC:34891	TRI-TAT1-1	TRNAI18
HGNC:34828	TRI-TAT2-1	TRNAI13
HGNC:34587	TRI-TAT2-2	TRNAI2
HGNC:34693	TRI-TAT2-3	TRNAI6
HGNC:34916	TRI-TAT3-1	TRNAI21
HGNC:31659	TRIAP1P1	C10orf135
HGNC:16228	TRIB3	C20orf97
HGNC:10064	TRIM3	RNF22
HGNC:15579	TRIM8	RNF27
HGNC:10072	TRIM10	RNF9
HGNC:9976	TRIM13	RFP2
HGNC:16284	TRIM15	ZNF178
HGNC:13430	TRIM17	RNF16
HGNC:11312	TRIM21	SSA1
HGNC:660	TRIM23	ARFD1
HGNC:11812	TRIM24	TIF1
HGNC:12932	TRIM25	ZNF147
HGNC:12962	TRIM26	ZNF173
HGNC:31338	TRIM26BP	TRIM26P
HGNC:9975	TRIM27	RFP
HGNC:16380	TRIM32	LGMD2H
HGNC:10063	TRIM34	RNF21
HGNC:7523	TRIM37	MUL
HGNC:10059	TRIM38	RNF15
HGNC:10065	TRIM39	RNF23
HGNC:13431	TRIM49	RNF18
HGNC:38877	TRIM49C	TRIM49L2
HGNC:43973	TRIM49D1	TRIM49DP
HGNC:43973	TRIM49D1	TRIM49D1P
HGNC:37217	TRIM49D2	TRIM49L
HGNC:37217	TRIM49D2	TRIM49L1
HGNC:37217	TRIM49D2	TRIM49D2P
HGNC:19017	TRIM50	TRIM50A
HGNC:19023	TRIM51	SPRYD5
HGNC:37145	TRIM51BP	SPRYD5P
HGNC:37145	TRIM51BP	SPRYD5P1
HGNC:19025	TRIM53AP	TRIM53
HGNC:19025	TRIM53AP	TRIM53P
HGNC:37144	TRIM53BP	TRIM53L
HGNC:37144	TRIM53BP	TRIM53B
HGNC:37144	TRIM53BP	TRIM80P
HGNC:16008	TRIM54	RNF30
HGNC:14215	TRIM55	RNF29
HGNC:30834	TRIM59	TRIM57
HGNC:21162	TRIM60	RNF129
HGNC:21162	TRIM60	RNF33
HGNC:38403	TRIM60P1Y	TRIM60PY1
HGNC:38405	TRIM60P2Y	TRIM60PY2
HGNC:38409	TRIM60P3Y	TRIM60PY3
HGNC:38425	TRIM60P4Y	TRIM60PY4
HGNC:38430	TRIM60P5Y	TRIM60PY5
HGNC:38432	TRIM60P6Y	TRIM60PY6
HGNC:38433	TRIM60P7Y	TRIM60PY7
HGNC:38458	TRIM60P8Y	TRIM60PY8
HGNC:38459	TRIM60P9Y	TRIM60PY9
HGNC:38462	TRIM60P10Y	TRIM60PY10
HGNC:38463	TRIM60P11Y	TRIM60PY11
HGNC:38465	TRIM60P12Y	TRIM60PY12
HGNC:24339	TRIM61	RNF35
HGNC:16007	TRIM63	RNF28
HGNC:14663	TRIM64	C11orf28
HGNC:29005	TRIM66	C11orf29
HGNC:21161	TRIM68	RNF137
HGNC:17857	TRIM69	RNF36
HGNC:18162	TRIM73	TRIM50B
HGNC:17453	TRIM74	TRIM50C
HGNC:32686	TRIM75P	TRIM75
HGNC:34228	TRIM77	TRIM77P
HGNC:17009	TRIOBP	DFNB28
HGNC:12304	TRIP10	STOT
HGNC:27828	TRIQK	C8orf83
HGNC:28424	TRIR	C19orf43
HGNC:34668	TRK-CTT1-1	TRNAK13
HGNC:34572	TRK-CTT1-2	TRNAK6
HGNC:34761	TRK-CTT2-1	TRNAK20
HGNC:34967	TRK-CTT2-2	TRNAK33
HGNC:34967	TRK-CTT2-2	TRK-CTT2-3
HGNC:33199	TRK-CTT2-3	TRK2
HGNC:33199	TRK-CTT2-3	TRNAK2
HGNC:33199	TRK-CTT2-3	TRK-CTT2-4
HGNC:34671	TRK-CTT2-4	TRNAK14
HGNC:34671	TRK-CTT2-4	TRK-CTT2-5
HGNC:34848	TRK-CTT2-5	TRNAK26
HGNC:34848	TRK-CTT2-5	TRK-CTT2-2
HGNC:34681	TRK-CTT3-1	TRNAK15
HGNC:34621	TRK-CTT4-1	TRNAK9
HGNC:34772	TRK-CTT5-1	TRNAK21
HGNC:34552	TRK-CTT6-1	TRNAK4
HGNC:35098	TRK-CTT7-1	TRNAL48
HGNC:35098	TRK-CTT7-1	TRNAQ49P
HGNC:34807	TRK-CTT8-1	TRNAK24
HGNC:34742	TRK-CTT9-1	TRNAK18
HGNC:34935	TRK-CTT10-1	TRNAK30
HGNC:34878	TRK-CTT11-1	TRNAK28
HGNC:35036	TRK-CTT12-1	TRNAK36P
HGNC:35009	TRK-CTT13-1	TRNAK35P
HGNC:35039	TRK-CTT14-1	TRNAK37P
HGNC:34556	TRK-CTT15-1	TRNAK5
HGNC:35113	TRK-CTT16-1	TRNAK42P
HGNC:34687	TRK-TTT1-1	TRNAK17
HGNC:34860	TRK-TTT2-1	TRNAK27
HGNC:34684	TRK-TTT3-1	TRNAK16
HGNC:34994	TRK-TTT3-2	TRNAK34
HGNC:34797	TRK-TTT3-3	TRNAK22
HGNC:34797	TRK-TTT3-3	TRK-TTT3-5
HGNC:33256	TRK-TTT3-4	TRNAK3
HGNC:33256	TRK-TTT3-4	TRK-TTT3-3
HGNC:12314	TRK-TTT3-5	TRK1
HGNC:12314	TRK-TTT3-5	TRNAK1
HGNC:12314	TRK-TTT3-5	TRK-TTT3-4
HGNC:34612	TRK-TTT4-1	TRNAK8
HGNC:34801	TRK-TTT5-1	TRNAK23
HGNC:34745	TRK-TTT6-1	TRNAK19
HGNC:34900	TRK-TTT7-1	TRNAK29
HGNC:34659	TRK-TTT8-1	TRNAK11
HGNC:34958	TRK-TTT9-1	TRNAK31
HGNC:35053	TRK-TTT10-1	TRNAK38P
HGNC:34665	TRK-TTT11-1	TRNAK12
HGNC:34610	TRK-TTT12-1	TRNAK7
HGNC:35116	TRK-TTT13-1	TRNAK43P
HGNC:35089	TRK-TTT14-1	TRNAK40P
HGNC:35079	TRK-TTT15-1	TRNAK39P
HGNC:34960	TRK-TTT16-1	TRNAK32
HGNC:35094	TRK-TTT17-1	TRNAK41P
HGNC:34930	TRL-AAG1-1	TRNAL34
HGNC:34836	TRL-AAG1-2	TRNAL24
HGNC:34561	TRL-AAG1-3	TRNAL4
HGNC:34895	TRL-AAG2-1	TRNAL32
HGNC:34895	TRL-AAG2-1	TRL-AAG2-3
HGNC:34765	TRL-AAG2-2	TRNAL20
HGNC:34765	TRL-AAG2-2	TRL-AAG2-4
HGNC:12315	TRL-AAG2-3	TRNP1
HGNC:12315	TRL-AAG2-3	TRL1
HGNC:12315	TRL-AAG2-3	TRNAL1
HGNC:12315	TRL-AAG2-3	TRL-AAG2-1
HGNC:34857	TRL-AAG2-4	TRNAL27
HGNC:34857	TRL-AAG2-4	TRL-AAG2-2
HGNC:34731	TRL-AAG3-1	TRNAL17
HGNC:34680	TRL-AAG4-1	TRNAL12
HGNC:34602	TRL-AAG5-1	TRNAL9
HGNC:34998	TRL-AAG6-1	TRNAL39
HGNC:35068	TRL-AAG7-1	TRNAL43P
HGNC:34917	TRL-AAG8-1	TRNAL33
HGNC:38583	TRL-CAA1-1	TRNAL49
HGNC:34800	TRL-CAA1-2	TRNAL22
HGNC:34867	TRL-CAA2-1	TRNAL28
HGNC:34597	TRL-CAA3-1	TRNAL8
HGNC:34762	TRL-CAA4-1	TRNAL19
HGNC:34938	TRL-CAA5-1	TRNAL36
HGNC:34560	TRL-CAA6-1	TRNAL3
HGNC:35074	TRL-CAA7-1	TRNAL44P
HGNC:34962	TRL-CAG1-1	TRNAL38
HGNC:34568	TRL-CAG1-2	TRNAL5
HGNC:34883	TRL-CAG1-3	TRNAL30
HGNC:34932	TRL-CAG1-4	TRNAL35
HGNC:34701	TRL-CAG1-5	TRNAL14
HGNC:34577	TRL-CAG1-6	TRNAL6
HGNC:34854	TRL-CAG1-7	TRNAL26
HGNC:34692	TRL-CAG2-1	TRNAL13
HGNC:34649	TRL-CAG2-2	TRNAL11
HGNC:34767	TRL-CAG3-1	TRNAL21
HGNC:34880	TRL-TAA1-1	TRNAL29
HGNC:34726	TRL-TAA2-1	TRNAL16
HGNC:34803	TRL-TAA3-1	TRNAL23
HGNC:34626	TRL-TAA4-1	TRNAL10
HGNC:34737	TRL-TAA5-1	TRNAL18
HGNC:12316	TRL-TAG1-1	TRL2
HGNC:12316	TRL-TAG1-1	TRNAL2
HGNC:34713	TRL-TAG2-1	TRNAL15
HGNC:34591	TRL-TAG3-1	TRNAL7
HGNC:35011	TRL-TAG4-1	TRNAL40P
HGNC:34764	TRM-CAT1-1	TRNAM11
HGNC:34697	TRM-CAT2-1	TRNAM9
HGNC:34779	TRM-CAT3-1	TRNAM12
HGNC:34673	TRM-CAT3-2	TRNAM8
